t_sec,frame,state,time_in_state,queue_count,queue_ema,avg_wait,max_wait,num_long_wait_60s,arrival_ema,discharge_ema
4.6,89665,Red,4.6,0,0.0,0.0,0.0,0,0.0,0.0
4.7,89666,Red,4.7,0,0.0,0.0,0.0,0,0.0,0.0
4.8,89667,Red,4.8,0,0.0,0.0,0.0,0,0.0,0.0
4.9,89668,Red,4.9,0,0.0,0.0,0.0,0,0.0,0.0
5.0,89669,Red,5.0,0,0.0,0.0,0.0,0,0.0,0.0
5.1,89670,Red,5.1,0,0.0,0.0,0.0,0,0.0,0.0
5.2,89671,Red,5.2,0,0.0,0.0,0.0,0,0.0,0.0
5.3,89672,Red,5.3,0,0.0,0.0,0.0,0,0.0,0.0
5.4,89673,Red,5.4,0,0.0,0.0,0.0,0,0.0,0.0
5.5,89674,Red,5.5,0,0.0,0.0,0.0,0,0.0,0.0
5.6,89675,Red,5.6,0,0.0,0.0,0.0,0,0.0,0.0
5.7,89676,Red,5.7,0,0.0,0.0,0.0,0,0.0,0.0
5.8,89677,Red,5.8,0,0.0,0.0,0.0,0,0.0,0.0
5.9,89678,Red,5.9,0,0.0,0.0,0.0,0,0.0,0.0
6.0,89679,Red,6.0,0,0.0,0.0,0.0,0,0.0,0.0
6.1,89680,Red,6.1,0,0.0,0.0,0.0,0,0.0,0.0
6.2,89681,Red,6.2,0,0.0,0.0,0.0,0,0.0,0.0
6.3,89682,Red,6.3,0,0.0,0.0,0.0,0,0.0,0.0
6.4,89683,Red,6.4,0,0.0,0.0,0.0,0,0.0,0.0
6.5,89684,Red,6.5,0,0.0,0.0,0.0,0,0.0,0.0
6.6,89685,Red,6.6,0,0.0,0.0,0.0,0,0.0,0.0
6.7,89686,Red,6.7,0,0.0,0.0,0.0,0,0.0,0.0
6.8,89687,Red,6.8,0,0.0,0.0,0.0,0,0.0,0.0
6.9,89688,Red,6.9,0,0.0,0.0,0.0,0,0.0,0.0
7.0,89689,Red,7.0,0,0.0,0.0,0.0,0,0.0,0.0
7.1,89690,Red,7.1,0,0.0,0.0,0.0,0,0.0,0.0
7.2,89691,Red,7.2,0,0.0,0.0,0.0,0,0.0,0.0
7.3,89692,Red,7.3,0,0.0,0.0,0.0,0,0.0,0.0
7.4,89693,Red,7.4,0,0.0,0.0,0.0,0,0.0,0.0
7.5,89694,Red,7.5,0,0.0,0.0,0.0,0,0.0,0.0
7.6,89695,Red,7.6,0,0.0,0.0,0.0,0,0.0,0.0
7.7,89696,Red,7.7,0,0.0,0.0,0.0,0,0.0,0.0
7.8,89697,Red,7.8,0,0.0,0.0,0.0,0,0.0,0.0
7.9,89698,Red,7.9,0,0.0,0.0,0.0,0,0.0,0.0
8.0,89699,Red,8.0,0,0.0,0.0,0.0,0,0.0,0.0
8.1,89700,Red,8.1,0,0.0,0.0,0.0,0,0.0,0.0
8.2,89701,Red,8.2,0,0.0,0.0,0.0,0,0.0,0.0
8.3,89702,Red,8.3,0,0.0,0.0,0.0,0,0.0,0.0
8.4,89703,Red,8.4,0,0.0,0.0,0.0,0,0.0,0.0
8.5,89704,Red,8.5,0,0.0,0.0,0.0,0,0.0,0.0
8.6,89705,Red,8.6,0,0.0,0.0,0.0,0,0.0,0.0
8.7,89706,Red,8.7,0,0.0,0.0,0.0,0,0.0,0.0
8.8,89707,Red,8.8,0,0.0,0.0,0.0,0,0.0,0.0
8.9,89708,Red,8.9,0,0.0,0.0,0.0,0,0.0,0.0
9.0,89709,Red,9.0,0,0.0,0.0,0.0,0,0.0,0.0
9.1,89710,Red,9.1,0,0.0,0.0,0.0,0,0.0,0.0
9.2,89711,Red,9.2,0,0.0,0.0,0.0,0,0.0,0.0
9.3,89712,Red,9.3,0,0.0,0.0,0.0,0,0.0,0.0
9.4,89713,Red,9.4,0,0.0,0.0,0.0,0,0.0,0.0
9.5,89714,Red,9.5,0,0.0,0.0,0.0,0,0.0,0.0
9.6,89715,Red,9.6,0,0.0,0.0,0.0,0,0.0,0.0
9.7,89716,Red,9.7,0,0.0,0.0,0.0,0,0.0,0.0
9.8,89717,Red,9.8,0,0.0,0.0,0.0,0,0.0,0.0
9.9,89718,Red,9.9,0,0.0,0.0,0.0,0,0.0,0.0
10.0,89719,Red,10.0,0,0.0,0.0,0.0,0,0.0,0.0
10.1,89720,Red,10.1,0,0.0,0.0,0.0,0,0.0,0.0
10.2,89721,Red,10.2,0,0.0,0.0,0.0,0,0.0,0.0
10.3,89722,Red,10.3,0,0.0,0.0,0.0,0,0.0,0.0
10.4,89723,Red,10.4,0,0.0,0.0,0.0,0,0.0,0.0
10.5,89724,Red,10.5,0,0.0,0.0,0.0,0,0.0,0.0
10.6,89725,Red,10.6,0,0.0,0.0,0.0,0,0.0,0.0
10.7,89726,Green,0.1,0,0.0,0.0,0.0,0,0.0,0.0
10.8,89727,Green,0.2,0,0.0,0.0,0.0,0,0.0,0.0
10.9,89728,Green,0.3,0,0.0,0.0,0.0,0,0.0,0.0
11.0,89729,Green,0.4,0,0.0,0.0,0.0,0,0.0,0.0
11.1,89730,Green,0.5,0,0.0,0.0,0.0,0,0.0,0.0
11.2,89731,Green,0.6,0,0.0,0.0,0.0,0,0.0,0.0
11.3,89732,Green,0.7,0,0.0,0.0,0.0,0,0.0,0.0
11.4,89733,Green,0.8,0,0.0,0.0,0.0,0,0.0,0.0
11.5,89734,Green,0.9,0,0.0,0.0,0.0,0,0.0,0.0
11.6,89735,Green,1.0,0,0.0,0.0,0.0,0,0.0,0.0
11.7,89736,Green,1.1,0,0.0,0.0,0.0,0,0.0,0.0
11.8,89737,Green,1.2,0,0.0,0.0,0.0,0,0.0,0.0
11.9,89738,Green,1.3,0,0.0,0.0,0.0,0,0.0,0.0
12.0,89739,Green,1.4,0,0.0,0.0,0.0,0,0.0,0.0
12.1,89740,Green,1.5,0,0.0,0.0,0.0,0,0.0,0.0
12.2,89741,Green,1.6,0,0.0,0.0,0.0,0,0.0,0.0
12.3,89742,Green,1.7,0,0.0,0.0,0.0,0,0.0,0.0
12.4,89743,Green,1.8,0,0.0,0.0,0.0,0,0.0,0.0
12.5,89744,Green,1.9,0,0.0,0.0,0.0,0,0.0,0.0
12.6,89745,Green,2.0,0,0.0,0.0,0.0,0,0.0,0.0
12.7,89746,Green,2.1,0,0.0,0.0,0.0,0,0.0,0.0
12.8,89747,Green,2.2,0,0.0,0.0,0.0,0,0.0,0.0
12.9,89748,Green,2.3,0,0.0,0.0,0.0,0,0.0,0.0
13.0,89749,Green,2.4,0,0.0,0.0,0.0,0,0.0,0.0
13.1,89750,Green,2.5,0,0.0,0.0,0.0,0,0.0,0.0
13.2,89751,Green,2.6,0,0.0,0.0,0.0,0,0.0,0.0
13.3,89752,Green,2.7,0,0.0,0.0,0.0,0,0.0,0.0
13.4,89753,Green,2.8,0,0.0,0.0,0.0,0,0.0,0.0
13.5,89754,Green,2.9,0,0.0,0.0,0.0,0,0.0,0.0
13.6,89755,Green,3.0,0,0.0,0.0,0.0,0,0.0,0.0
13.7,89756,Green,3.1,0,0.0,0.0,0.0,0,0.0,0.0
13.8,89757,Green,3.2,0,0.0,0.0,0.0,0,0.0,0.0
13.9,89758,Green,3.3,0,0.0,0.0,0.0,0,0.0,0.0
14.0,89759,Green,3.4,0,0.0,0.0,0.0,0,0.0,0.0
14.1,89760,Green,3.5,0,0.0,0.0,0.0,0,0.0,0.0
14.2,89761,Green,3.6,0,0.0,0.0,0.0,0,0.0,0.0
14.3,89762,Green,3.7,0,0.0,0.0,0.0,0,0.0,0.0
14.4,89763,Green,3.8,0,0.0,0.0,0.0,0,0.0,0.0
14.5,89764,Green,3.9,0,0.0,0.0,0.0,0,0.0,0.0
14.6,89765,Green,4.0,0,0.0,0.0,0.0,0,0.0,0.0
14.7,89766,Green,4.1,0,0.0,0.0,0.0,0,0.0,0.0
14.8,89767,Green,4.2,0,0.0,0.0,0.0,0,0.0,0.0
14.9,89768,Green,4.3,0,0.0,0.0,0.0,0,0.0,0.0
15.0,89769,Green,4.4,0,0.0,0.0,0.0,0,0.0,0.0
15.1,89770,Green,4.5,0,0.0,0.0,0.0,0,0.0,0.0
15.2,89771,Green,4.6,0,0.0,0.0,0.0,0,0.0,0.0
15.3,89772,Green,4.7,0,0.0,0.0,0.0,0,0.0,0.0
15.4,89773,Green,4.8,0,0.0,0.0,0.0,0,0.0,0.0
15.5,89774,Green,4.9,0,0.0,0.0,0.0,0,0.0,0.0
15.6,89775,Green,5.0,0,0.0,0.0,0.0,0,0.0,0.0
15.7,89776,Green,5.1,0,0.0,0.0,0.0,0,0.0,0.0
15.8,89777,Green,5.2,0,0.0,0.0,0.0,0,0.0,0.0
15.9,89778,Green,5.3,0,0.0,0.0,0.0,0,0.0,0.0
16.0,89779,Green,5.4,0,0.0,0.0,0.0,0,0.0,0.0
16.1,89780,Green,5.5,0,0.0,0.0,0.0,0,0.0,0.0
16.2,89781,Green,5.6,0,0.0,0.0,0.0,0,0.0,0.0
16.3,89782,Green,5.7,0,0.0,0.0,0.0,0,0.0,0.0
16.4,89783,Green,5.8,0,0.0,0.0,0.0,0,0.0,0.0
16.5,89784,Green,5.9,0,0.0,0.0,0.0,0,0.0,0.0
16.6,89785,Green,6.0,0,0.0,0.0,0.0,0,0.0,0.0
16.7,89786,Green,6.1,0,0.0,0.0,0.0,0,0.0,0.0
16.8,89787,Green,6.2,0,0.0,0.0,0.0,0,0.0,0.0
16.9,89788,Green,6.3,0,0.0,0.0,0.0,0,0.0,0.0
17.0,89789,Green,6.4,0,0.0,0.0,0.0,0,0.0,0.0
17.1,89790,Green,6.5,0,0.0,0.0,0.0,0,0.0,0.0
17.2,89791,Green,6.6,0,0.0,0.0,0.0,0,0.0,0.0
17.3,89792,Green,6.7,0,0.0,0.0,0.0,0,0.0,0.0
17.4,89793,Green,6.8,0,0.0,0.0,0.0,0,0.0,0.0
17.5,89794,Green,6.9,0,0.0,0.0,0.0,0,0.0,0.0
17.6,89795,Green,7.0,0,0.0,0.0,0.0,0,0.0,0.0
17.7,89796,Green,7.1,0,0.0,0.0,0.0,0,0.0,0.0
17.8,89797,Green,7.2,0,0.0,0.0,0.0,0,0.0,0.0
17.9,89798,Green,7.3,0,0.0,0.0,0.0,0,0.0,0.0
18.0,89799,Green,7.4,0,0.0,0.0,0.0,0,0.0,0.0
18.1,89800,Green,7.5,0,0.0,0.0,0.0,0,0.0,0.0
18.2,89801,Green,7.6,0,0.0,0.0,0.0,0,0.0,0.0
18.3,89802,Green,7.7,0,0.0,0.0,0.0,0,0.0,0.0
18.4,89803,Green,7.8,0,0.0,0.0,0.0,0,0.0,0.0
18.5,89804,Green,7.9,0,0.0,0.0,0.0,0,0.0,0.0
18.6,89805,Green,8.0,0,0.0,0.0,0.0,0,0.0,0.0
18.7,89806,Green,8.1,0,0.0,0.0,0.0,0,0.0,0.0
18.8,89807,Green,8.2,0,0.0,0.0,0.0,0,0.0,0.0
18.9,89808,Green,8.3,0,0.0,0.0,0.0,0,0.0,0.0
19.0,89809,Green,8.4,0,0.0,0.0,0.0,0,0.0,0.0
19.1,89810,Green,8.5,0,0.0,0.0,0.0,0,0.0,0.0
19.2,89811,Green,8.6,0,0.0,0.0,0.0,0,0.0,0.0
19.3,89812,Green,8.7,0,0.0,0.0,0.0,0,0.0,0.0
19.4,89813,Green,8.8,0,0.0,0.0,0.0,0,0.0,0.0
19.5,89814,Green,8.9,0,0.0,0.0,0.0,0,0.0,0.0
19.6,89815,Green,9.0,0,0.0,0.0,0.0,0,0.0,0.0
19.7,89816,Green,9.1,0,0.0,0.0,0.0,0,0.0,0.0
19.8,89817,Green,9.2,0,0.0,0.0,0.0,0,0.0,0.0
19.9,89818,Green,9.3,0,0.0,0.0,0.0,0,0.0,0.0
20.0,89819,Green,9.4,0,0.0,0.0,0.0,0,0.0,0.0
20.1,89820,Green,9.5,0,0.0,0.0,0.0,0,0.0,0.0
20.2,89821,Green,9.6,0,0.0,0.0,0.0,0,0.0,0.0
20.3,89822,Green,9.7,0,0.0,0.0,0.0,0,0.0,0.0
20.4,89823,Green,9.8,0,0.0,0.0,0.0,0,0.0,0.0
20.5,89824,Green,9.9,0,0.0,0.0,0.0,0,0.0,0.0
20.6,89825,Green,10.0,0,0.0,0.0,0.0,0,0.0,0.0
20.7,89826,Green,10.1,0,0.0,0.0,0.0,0,0.0,0.0
20.8,89827,Green,10.2,0,0.0,0.0,0.0,0,0.0,0.0
20.9,89828,Green,10.3,0,0.0,0.0,0.0,0,0.0,0.0
21.0,89829,Green,10.4,1,0.3,0.0,0.0,0,0.2,0.0
21.1,89830,Green,10.5,1,0.51,0.992,0.992,0,0.2,0.0
21.2,89831,Green,10.6,1,0.657,1.802,1.802,0,0.2,0.0
21.3,89832,Green,10.7,1,0.76,2.683,2.683,0,0.2,0.0
21.4,89833,Green,10.8,1,0.832,3.604,3.604,0,0.2,0.0
21.5,89834,Green,10.9,1,0.882,5.188,5.188,0,0.2,0.0
21.6,89835,Green,11.0,1,0.918,6.141,6.141,0,0.2,0.0
21.7,89836,Green,11.1,1,0.942,7.114,7.114,0,0.2,0.0
21.8,89837,Green,11.2,1,0.96,8.006,8.006,0,0.2,0.0
21.9,89838,Green,11.3,1,0.972,8.81,8.81,0,0.2,0.0
22.0,89839,Green,11.4,1,0.98,9.546,9.546,0,0.16,0.0
22.1,89840,Green,11.5,1,0.986,10.316,10.316,0,0.16,0.0
22.2,89841,Green,11.6,1,0.99,11.122,11.122,0,0.16,0.0
22.3,89842,Green,11.7,1,0.993,11.869,11.869,0,0.16,0.0
22.4,89843,Green,11.8,1,0.995,12.571,12.571,0,0.16,0.0
22.5,89844,Green,11.9,1,0.997,13.346,13.346,0,0.16,0.0
22.6,89845,Green,12.0,1,0.998,14.115,14.115,0,0.16,0.0
22.7,89846,Green,12.1,1,0.998,14.969,14.969,0,0.16,0.0
22.8,89847,Green,12.2,1,0.999,15.851,15.851,0,0.16,0.0
22.9,89848,Green,12.3,1,0.999,16.626,16.626,0,0.16,0.0
23.0,89849,Green,12.4,1,0.999,17.318,17.318,0,0.128,0.0
23.1,89850,Green,12.5,0,0.7,0.0,0.0,0,0.128,0.0
23.2,89851,Green,12.6,0,0.49,0.0,0.0,0,0.128,0.0
23.3,89852,Green,12.7,0,0.343,0.0,0.0,0,0.128,0.0
23.4,89853,Green,12.8,0,0.24,0.0,0.0,0,0.128,0.0
23.5,89854,Green,12.9,0,0.168,0.0,0.0,0,0.128,0.0
23.6,89855,Green,13.0,0,0.118,0.0,0.0,0,0.128,0.0
23.7,89856,Green,13.1,0,0.082,0.0,0.0,0,0.128,0.0
23.8,89857,Green,13.2,0,0.058,0.0,0.0,0,0.128,0.0
23.9,89858,Green,13.3,0,0.04,0.0,0.0,0,0.128,0.0
24.0,89859,Green,13.4,0,0.028,0.0,0.0,0,0.102,0.0
24.1,89860,Green,13.5,0,0.02,0.0,0.0,0,0.102,0.0
24.2,89861,Green,13.6,0,0.014,0.0,0.0,0,0.102,0.0
24.3,89862,Green,13.7,0,0.01,0.0,0.0,0,0.102,0.0
24.4,89863,Green,13.8,0,0.007,0.0,0.0,0,0.102,0.0
24.5,89864,Green,13.9,0,0.005,0.0,0.0,0,0.102,0.0
24.6,89865,Green,14.0,0,0.003,0.0,0.0,0,0.102,0.0
24.7,89866,Red,0.1,0,0.002,0.0,0.0,0,0.102,0.0
24.8,89867,Green,0.1,0,0.002,0.0,0.0,0,0.102,0.0
24.9,89868,Green,0.2,0,0.001,0.0,0.0,0,0.102,0.0
25.0,89869,Green,0.3,0,0.001,0.0,0.0,0,0.082,0.0
25.1,89870,Green,0.4,0,0.001,0.0,0.0,0,0.082,0.0
25.2,89871,Green,0.5,0,0.0,0.0,0.0,0,0.082,0.0
25.3,89872,Green,0.6,0,0.0,0.0,0.0,0,0.082,0.0
25.4,89873,Green,0.7,0,0.0,0.0,0.0,0,0.082,0.0
25.5,89874,Green,0.8,0,0.0,0.0,0.0,0,0.082,0.0
25.6,89875,Green,0.9,0,0.0,0.0,0.0,0,0.082,0.0
25.7,89876,Green,1.0,0,0.0,0.0,0.0,0,0.082,0.0
25.8,89877,Green,1.1,0,0.0,0.0,0.0,0,0.082,0.0
25.9,89878,Green,1.2,0,0.0,0.0,0.0,0,0.082,0.0
26.0,89879,Green,1.3,0,0.0,0.0,0.0,0,0.066,0.0
26.1,89880,Green,1.4,0,0.0,0.0,0.0,0,0.066,0.0
26.2,89881,Green,1.5,0,0.0,0.0,0.0,0,0.066,0.0
26.3,89882,Green,1.6,0,0.0,0.0,0.0,0,0.066,0.0
26.4,89883,Green,1.7,0,0.0,0.0,0.0,0,0.066,0.0
26.5,89884,Green,1.8,0,0.0,0.0,0.0,0,0.066,0.0
26.6,89885,Green,1.9,0,0.0,0.0,0.0,0,0.066,0.0
26.7,89886,Green,2.0,0,0.0,0.0,0.0,0,0.066,0.0
26.8,89887,Green,2.1,0,0.0,0.0,0.0,0,0.066,0.0
26.9,89888,Green,2.2,0,0.0,0.0,0.0,0,0.066,0.0
27.0,89889,Green,2.3,0,0.0,0.0,0.0,0,0.052,0.0
27.1,89890,Green,2.4,0,0.0,0.0,0.0,0,0.052,0.0
27.2,89891,Green,2.5,0,0.0,0.0,0.0,0,0.052,0.0
27.3,89892,Green,2.6,0,0.0,0.0,0.0,0,0.052,0.0
27.4,89893,Green,2.7,0,0.0,0.0,0.0,0,0.052,0.0
27.5,89894,Green,2.8,0,0.0,0.0,0.0,0,0.052,0.0
27.6,89895,Green,2.9,0,0.0,0.0,0.0,0,0.052,0.0
27.7,89896,Green,3.0,0,0.0,0.0,0.0,0,0.052,0.0
27.8,89897,Green,3.1,0,0.0,0.0,0.0,0,0.052,0.0
27.9,89898,Green,3.2,0,0.0,0.0,0.0,0,0.052,0.0
28.0,89899,Green,3.3,0,0.0,0.0,0.0,0,0.042,0.0
28.1,89900,Green,3.4,0,0.0,0.0,0.0,0,0.042,0.0
28.2,89901,Green,3.5,0,0.0,0.0,0.0,0,0.042,0.0
28.3,89902,Green,3.6,0,0.0,0.0,0.0,0,0.042,0.0
28.4,89903,Green,3.7,0,0.0,0.0,0.0,0,0.042,0.0
28.5,89904,Green,3.8,0,0.0,0.0,0.0,0,0.042,0.0
28.6,89905,Green,3.9,0,0.0,0.0,0.0,0,0.042,0.0
28.7,89906,Green,4.0,0,0.0,0.0,0.0,0,0.042,0.0
28.8,89907,Green,4.1,0,0.0,0.0,0.0,0,0.042,0.0
28.9,89908,Green,4.2,0,0.0,0.0,0.0,0,0.042,0.0
29.0,89909,Green,4.3,0,0.0,0.0,0.0,0,0.034,0.0
29.1,89910,Green,4.4,0,0.0,0.0,0.0,0,0.034,0.0
29.2,89911,Green,4.5,0,0.0,0.0,0.0,0,0.034,0.0
29.3,89912,Green,4.6,0,0.0,0.0,0.0,0,0.034,0.0
29.4,89913,Green,4.7,0,0.0,0.0,0.0,0,0.034,0.0
29.5,89914,Green,4.8,0,0.0,0.0,0.0,0,0.034,0.0
29.6,89915,Green,4.9,0,0.0,0.0,0.0,0,0.034,0.0
29.7,89916,Green,5.0,0,0.0,0.0,0.0,0,0.034,0.0
29.8,89917,Green,5.1,0,0.0,0.0,0.0,0,0.034,0.0
29.9,89918,Green,5.2,0,0.0,0.0,0.0,0,0.034,0.0
30.0,89919,Green,5.3,0,0.0,0.0,0.0,0,0.027,0.0
30.1,89920,Green,5.4,0,0.0,0.0,0.0,0,0.027,0.0
30.2,89921,Green,5.5,0,0.0,0.0,0.0,0,0.027,0.0
30.3,89922,Green,5.6,0,0.0,0.0,0.0,0,0.027,0.0
30.4,89923,Green,5.7,0,0.0,0.0,0.0,0,0.027,0.0
30.5,89924,Green,5.8,0,0.0,0.0,0.0,0,0.027,0.0
30.6,89925,Green,5.9,0,0.0,0.0,0.0,0,0.027,0.0
30.7,89926,Green,6.0,0,0.0,0.0,0.0,0,0.027,0.0
30.8,89927,Green,6.1,0,0.0,0.0,0.0,0,0.027,0.0
30.9,89928,Green,6.2,0,0.0,0.0,0.0,0,0.027,0.0
31.0,89929,Green,6.3,0,0.0,0.0,0.0,0,0.021,0.0
31.1,89930,Green,6.4,0,0.0,0.0,0.0,0,0.021,0.0
31.2,89931,Green,6.5,0,0.0,0.0,0.0,0,0.021,0.0
31.3,89932,Green,6.6,0,0.0,0.0,0.0,0,0.021,0.0
31.4,89933,Green,6.7,0,0.0,0.0,0.0,0,0.021,0.0
31.5,89934,Green,6.8,0,0.0,0.0,0.0,0,0.021,0.0
31.6,89935,Green,6.9,0,0.0,0.0,0.0,0,0.021,0.0
31.7,89936,Green,7.0,0,0.0,0.0,0.0,0,0.021,0.0
31.8,89937,Green,7.1,0,0.0,0.0,0.0,0,0.021,0.0
31.9,89938,Green,7.2,0,0.0,0.0,0.0,0,0.021,0.0
32.0,89939,Green,7.3,0,0.0,0.0,0.0,0,0.017,0.0
32.1,89940,Green,7.4,0,0.0,0.0,0.0,0,0.017,0.0
32.2,89941,Green,7.5,0,0.0,0.0,0.0,0,0.017,0.0
32.3,89942,Green,7.6,0,0.0,0.0,0.0,0,0.017,0.0
32.4,89943,Green,7.7,0,0.0,0.0,0.0,0,0.017,0.0
32.5,89944,Green,7.8,0,0.0,0.0,0.0,0,0.017,0.0
32.6,89945,Green,7.9,0,0.0,0.0,0.0,0,0.017,0.0
32.7,89946,Green,8.0,0,0.0,0.0,0.0,0,0.017,0.0
32.8,89947,Green,8.1,0,0.0,0.0,0.0,0,0.017,0.0
32.9,89948,Green,8.2,0,0.0,0.0,0.0,0,0.017,0.0
33.0,89949,Green,8.3,0,0.0,0.0,0.0,0,0.014,0.0
33.1,89950,Green,8.4,0,0.0,0.0,0.0,0,0.014,0.0
33.2,89951,Green,8.5,0,0.0,0.0,0.0,0,0.014,0.0
33.3,89952,Green,8.6,0,0.0,0.0,0.0,0,0.014,0.0
33.4,89953,Green,8.7,0,0.0,0.0,0.0,0,0.014,0.0
33.5,89954,Green,8.8,0,0.0,0.0,0.0,0,0.014,0.0
33.6,89955,Green,8.9,0,0.0,0.0,0.0,0,0.014,0.0
33.7,89956,Green,9.0,0,0.0,0.0,0.0,0,0.014,0.0
33.8,89957,Green,9.1,0,0.0,0.0,0.0,0,0.014,0.0
33.9,89958,Green,9.2,0,0.0,0.0,0.0,0,0.014,0.0
34.0,89959,Green,9.3,0,0.0,0.0,0.0,0,0.011,0.0
34.1,89960,Green,9.4,0,0.0,0.0,0.0,0,0.011,0.0
34.2,89961,Green,9.5,0,0.0,0.0,0.0,0,0.011,0.0
34.3,89962,Green,9.6,0,0.0,0.0,0.0,0,0.011,0.0
34.4,89963,Green,9.7,0,0.0,0.0,0.0,0,0.011,0.0
34.5,89964,Green,9.8,0,0.0,0.0,0.0,0,0.011,0.0
34.6,89965,Green,9.9,0,0.0,0.0,0.0,0,0.011,0.0
34.7,89966,Green,10.0,0,0.0,0.0,0.0,0,0.011,0.0
34.8,89967,Yellow,0.1,0,0.0,0.0,0.0,0,0.011,0.0
34.9,89968,Yellow,0.2,0,0.0,0.0,0.0,0,0.011,0.0
35.0,89969,Yellow,0.3,0,0.0,0.0,0.0,0,0.009,0.0
35.1,89970,Yellow,0.4,0,0.0,0.0,0.0,0,0.009,0.0
35.2,89971,Yellow,0.5,0,0.0,0.0,0.0,0,0.009,0.0
35.3,89972,Yellow,0.6,0,0.0,0.0,0.0,0,0.009,0.0
35.4,89973,Yellow,0.7,0,0.0,0.0,0.0,0,0.009,0.0
35.5,89974,Yellow,0.8,0,0.0,0.0,0.0,0,0.009,0.0
35.6,89975,Yellow,0.9,0,0.0,0.0,0.0,0,0.009,0.0
35.7,89976,Yellow,1.0,0,0.0,0.0,0.0,0,0.009,0.0
35.8,89977,Yellow,1.1,0,0.0,0.0,0.0,0,0.009,0.0
35.9,89978,Yellow,1.2,0,0.0,0.0,0.0,0,0.009,0.0
36.0,89979,Yellow,1.3,0,0.0,0.0,0.0,0,0.007,0.0
36.1,89980,Yellow,1.4,0,0.0,0.0,0.0,0,0.007,0.0
36.2,89981,Yellow,1.5,0,0.0,0.0,0.0,0,0.007,0.0
36.3,89982,Yellow,1.6,0,0.0,0.0,0.0,0,0.007,0.0
36.4,89983,Yellow,1.7,0,0.0,0.0,0.0,0,0.007,0.0
