decision_step,episode_id,action,reward,done,obs_json,next_obs_json
11,1,1,-18.180602383613586,False,"[0.0, 1.3700118870474398e-05, 0.2043367326259613, 0.2586453855037689, 0.0, 0.23360000550746918, 0.0, 0.21666666865348816, 0.0, 0.0017647349741309881, 0.03309384360909462, 0.03309384360909462, 0.0, 0.12645503878593445, 0.0, 0.01666666753590107, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1666666716337204, 1.0]","[0.0, 1.0931635152644503e-08, 0.3907358944416046, 0.4096674621105194, 0.0, 0.14950400590896606, 0.0, 0.25, 0.0, 0.002706746803596616, 0.1216941773891449, 0.18422870337963104, 0.0, 0.1809312254190445, 0.0, 0.05000000074505806, 0.05000000074505806, 0.04988368600606918, 0.11762336641550064, 0.11762336641550064, 0.0, 0.07999999821186066, 0.0, 0.20000000298023224, 1.0]"
12,1,1,-16.55771649301998,False,"[0.0, 1.0931635152644503e-08, 0.3907358944416046, 0.4096674621105194, 0.0, 0.14950400590896606, 0.0, 0.25, 0.0, 0.002706746803596616, 0.1216941773891449, 0.18422870337963104, 0.0, 0.1809312254190445, 0.0, 0.05000000074505806, 0.05000000074505806, 0.04988368600606918, 0.11762336641550064, 0.11762336641550064, 0.0, 0.07999999821186066, 0.0, 0.20000000298023224, 1.0]","[0.20000000298023224, 0.1797170639038086, 0.17486321926116943, 0.5255194306373596, 0.05000000074505806, 0.49568256735801697, 0.0, 0.28333333134651184, 0.20000000298023224, 0.1925029754638672, 0.10022386908531189, 0.2992292642593384, 0.0, 0.5957959890365601, 0.0, 0.03166666626930237, 0.0, 0.000166071840794757, 0.0, 0.0, 0.0, 0.05119999870657921, 0.0, 0.23333333432674408, 1.0]"
13,1,0,-15.801102731029193,False,"[0.20000000298023224, 0.1797170639038086, 0.17486321926116943, 0.5255194306373596, 0.05000000074505806, 0.49568256735801697, 0.0, 0.28333333134651184, 0.20000000298023224, 0.1925029754638672, 0.10022386908531189, 0.2992292642593384, 0.0, 0.5957959890365601, 0.0, 0.03166666626930237, 0.0, 0.000166071840794757, 0.0, 0.0, 0.0, 0.05119999870657921, 0.0, 0.23333333432674408, 1.0]","[0.0, 0.029383160173892975, 0.6082034111022949, 0.6082034111022949, 0.05000000074505806, 0.39723682403564453, 0.0, 0.03333333507180214, 0.0, 0.011968209408223629, 0.07551843672990799, 0.08131765574216843, 0.0, 0.58130943775177, 0.0, 0.06499999761581421, 0.0, 1.3251248276446859e-07, 0.0, 0.0, 0.0, 0.03276799991726875, 0.0, 0.03166666626930237, 0.0]"
14,1,0,-25.524093675613404,False,"[0.0, 0.029383160173892975, 0.6082034111022949, 0.6082034111022949, 0.05000000074505806, 0.39723682403564453, 0.0, 0.03333333507180214, 0.0, 0.011968209408223629, 0.07551843672990799, 0.08131765574216843, 0.0, 0.58130943775177, 0.0, 0.06499999761581421, 0.0, 1.3251248276446859e-07, 0.0, 0.0, 0.0, 0.03276799991726875, 0.0, 0.03166666626930237, 0.0]","[0.0, 0.002213781699538231, 0.4011384844779968, 0.7336756587028503, 0.05000000074505806, 0.3542315661907196, 0.0, 0.06666667014360428, 0.0, 9.549705282552168e-06, 0.2066301852464676, 0.2066301852464676, 0.0, 0.3720380365848541, 0.0, 0.09833333641290665, 0.0, 1.0573471959096636e-10, 0.0, 0.0, 0.0, 0.020971519872546196, 0.0, 0.06499999761581421, 0.0]"
15,1,0,-22.5196458141009,False,"[0.0, 0.002213781699538231, 0.4011384844779968, 0.7336756587028503, 0.05000000074505806, 0.3542315661907196, 0.0, 0.06666667014360428, 0.0, 9.549705282552168e-06, 0.2066301852464676, 0.2066301852464676, 0.0, 0.3720380365848541, 0.0, 0.09833333641290665, 0.0, 1.0573471959096636e-10, 0.0, 0.0, 0.0, 0.020971519872546196, 0.0, 0.06499999761581421, 0.0]","[0.0, 1.7664265214989427e-06, 0.17969968914985657, 0.17969968914985657, 0.0, 0.22670820355415344, 0.0, 0.10000000149011612, 0.0, 7.619926911672792e-09, 0.3177676498889923, 0.3177676498889923, 0.0, 0.23810434341430664, 0.0, 0.1316666603088379, 0.0, 8.43681271763333e-14, 0.0, 0.0, 0.0, 0.013421772979199886, 0.0, 0.09833333641290665, 0.0]"
16,1,0,-9.787377909819286,False,"[0.0, 1.7664265214989427e-06, 0.17969968914985657, 0.17969968914985657, 0.0, 0.22670820355415344, 0.0, 0.10000000149011612, 0.0, 7.619926911672792e-09, 0.3177676498889923, 0.3177676498889923, 0.0, 0.23810434341430664, 0.0, 0.1316666603088379, 0.0, 8.43681271763333e-14, 0.0, 0.0, 0.0, 0.013421772979199886, 0.0, 0.09833333641290665, 0.0]","[0.0, 1.409471761526504e-09, 0.29235413670539856, 0.29235413670539856, 0.0, 0.14509324729442596, 0.0, 0.13333334028720856, 0.05000000074505806, 0.04411755129694939, 0.028650028631091118, 0.028650028631091118, 0.0, 0.15238678455352783, 0.0, 0.16500000655651093, 0.0, 6.7319240502236e-17, 0.0, 0.0, 0.0, 0.008589934557676315, 0.0, 0.1316666603088379, 0.0]"
17,1,0,-16.306136723359426,False,"[0.0, 1.409471761526504e-09, 0.29235413670539856, 0.29235413670539856, 0.0, 0.14509324729442596, 0.0, 0.13333334028720856, 0.05000000074505806, 0.04411755129694939, 0.028650028631091118, 0.028650028631091118, 0.0, 0.15238678455352783, 0.0, 0.16500000655651093, 0.0, 6.7319240502236e-17, 0.0, 0.0, 0.0, 0.008589934557676315, 0.0, 0.1316666603088379, 0.0]","[0.0, 1.1246494187322487e-12, 0.39745616912841797, 0.39745616912841797, 0.0, 0.09285968542098999, 0.0, 0.1666666716337204, 0.05000000074505806, 0.057914361357688904, 0.06025896593928337, 0.06025896593928337, 0.0, 0.2775275409221649, 0.0, 0.19833333790302277, 0.0, 5.3715548322022277e-20, 0.0, 0.0, 0.0, 0.005497558042407036, 0.0, 0.16500000655651093, 0.0]"
18,1,1,-19.961758621533715,False,"[0.0, 1.1246494187322487e-12, 0.39745616912841797, 0.39745616912841797, 0.0, 0.09285968542098999, 0.0, 0.1666666716337204, 0.05000000074505806, 0.057914361357688904, 0.06025896593928337, 0.06025896593928337, 0.0, 0.2775275409221649, 0.0, 0.19833333790302277, 0.0, 5.3715548322022277e-20, 0.0, 0.0, 0.0, 0.005497558042407036, 0.0, 0.16500000655651093, 0.0]","[0.0, 8.973833384961745e-16, 0.5126895904541016, 0.5126895904541016, 0.05000000074505806, 0.05943019688129425, 0.0, 0.03333333507180214, 0.0, 0.0006983794155530632, 0.0, 0.0, 0.0, 0.1776176244020462, 0.0, 0.03333333507180214, 0.0, 4.286085139723666e-23, 0.0, 0.0, 0.0, 0.0035184372682124376, 0.0, 0.03166666626930237, 1.0]"
19,1,1,-23.322016235192617,False,"[0.0, 8.973833384961745e-16, 0.5126895904541016, 0.5126895904541016, 0.05000000074505806, 0.05943019688129425, 0.0, 0.03333333507180214, 0.0, 0.0006983794155530632, 0.0, 0.0, 0.0, 0.1776176244020462, 0.0, 0.03333333507180214, 0.0, 4.286085139723666e-23, 0.0, 0.0, 0.0, 0.0035184372682124376, 0.0, 0.03166666626930237, 1.0]","[0.0, 7.160424866067811e-19, 0.6137037873268127, 0.6137037873268127, 0.05000000074505806, 0.038035325706005096, 0.0, 0.06666667014360428, 0.0, 5.57252747057646e-07, 0.0, 0.0, 0.0, 0.11367528140544891, 0.0, 0.06666667014360428, 0.0, 3.41996470614179e-26, 0.0, 0.0, 0.0, 0.0022517999168485403, 0.0, 0.013333333656191826, 1.0]"
20,1,1,-1.2705387274424236,False,"[0.0, 7.160424866067811e-19, 0.6137037873268127, 0.6137037873268127, 0.05000000074505806, 0.038035325706005096, 0.0, 0.06666667014360428, 0.0, 5.57252747057646e-07, 0.0, 0.0, 0.0, 0.11367528140544891, 0.0, 0.06666667014360428, 0.0, 3.41996470614179e-26, 0.0, 0.0, 0.0, 0.0022517999168485403, 0.0, 0.013333333656191826, 1.0]","[0.0, 5.71346533397769e-22, 0.0, 0.0, 0.0, 0.024342607706785202, 0.0, 0.013333333656191826, 0.0, 4.4464459891813135e-10, 0.0, 0.0, 0.0, 0.07275217771530151, 0.0, 0.10000000149011612, 0.0, 2.7288672910158417e-29, 0.0, 0.0, 0.0, 0.0014411518350243568, 0.0, 0.046666666865348816, 1.0]"
21,1,1,-0.0,False,"[0.0, 5.71346533397769e-22, 0.0, 0.0, 0.0, 0.024342607706785202, 0.0, 0.013333333656191826, 0.0, 4.4464459891813135e-10, 0.0, 0.0, 0.0, 0.07275217771530151, 0.0, 0.10000000149011612, 0.0, 2.7288672910158417e-29, 0.0, 0.0, 0.0, 0.0014411518350243568, 0.0, 0.046666666865348816, 1.0]","[0.0, 4.558903099134355e-25, 0.0, 0.0, 0.0, 0.015579269267618656, 0.0, 0.046666666865348816, 0.0, 3.5479201499453994e-13, 0.0, 0.0, 0.0, 0.04656139388680458, 0.0, 0.13333334028720856, 0.0, 2.1774250505673442e-32, 0.0, 0.0, 0.0, 0.0009223372326232493, 0.0, 0.07999999821186066, 1.0]"
22,1,1,-0.0,False,"[0.0, 4.558903099134355e-25, 0.0, 0.0, 0.0, 0.015579269267618656, 0.0, 0.046666666865348816, 0.0, 3.5479201499453994e-13, 0.0, 0.0, 0.0, 0.04656139388680458, 0.0, 0.13333334028720856, 0.0, 2.1774250505673442e-32, 0.0, 0.0, 0.0, 0.0009223372326232493, 0.0, 0.07999999821186066, 1.0]","[0.0, 3.63765218256989e-28, 0.0, 0.0, 0.0, 0.009970732033252716, 0.0, 0.07999999821186066, 0.0, 2.8309659571097354e-16, 0.0, 0.0, 0.0, 0.029799291864037514, 0.0, 0.1666666716337204, 0.0, 1.7374168107419531e-35, 0.0, 0.0, 0.0, 0.0005902958218939602, 0.0, 0.1133333370089531, 1.0]"
23,1,1,-0.0,False,"[0.0, 3.63765218256989e-28, 0.0, 0.0, 0.0, 0.009970732033252716, 0.0, 0.07999999821186066, 0.0, 2.8309659571097354e-16, 0.0, 0.0, 0.0, 0.029799291864037514, 0.0, 0.1666666716337204, 0.0, 1.7374168107419531e-35, 0.0, 0.0, 0.0, 0.0005902958218939602, 0.0, 0.1133333370089531, 1.0]","[0.0, 2.9025652105843065e-31, 0.0, 0.0, 0.0, 0.006381268613040447, 0.0, 0.1133333370089531, 0.0, 2.258891700129716e-19, 0.0, 0.0, 0.0, 0.01907154731452465, 0.0, 0.20000000298023224, 0.0, 1.386324188935042e-38, 0.0, 0.0, 0.0, 0.00037778931437060237, 0.0, 0.14666666090488434, 1.0]"
24,1,1,-0.0,False,"[0.0, 2.9025652105843065e-31, 0.0, 0.0, 0.0, 0.006381268613040447, 0.0, 0.1133333370089531, 0.0, 2.258891700129716e-19, 0.0, 0.0, 0.0, 0.01907154731452465, 0.0, 0.20000000298023224, 0.0, 1.386324188935042e-38, 0.0, 0.0, 0.0, 0.00037778931437060237, 0.0, 0.14666666090488434, 1.0]","[0.0, 2.3160225660711603e-34, 0.0, 0.0, 0.0, 0.004084012005478144, 0.0, 0.14666666090488434, 0.0, 1.8024209506851766e-22, 0.0, 0.0, 0.0, 0.012205789797008038, 0.0, 0.23333333432674408, 0.0, 1.1061850077380106e-41, 0.0, 0.0, 0.0, 0.00024178516468964517, 0.0, 0.18000000715255737, 1.0]"
25,1,1,-0.037442715962727864,False,"[0.0, 2.3160225660711603e-34, 0.0, 0.0, 0.0, 0.004084012005478144, 0.0, 0.14666666090488434, 0.0, 1.8024209506851766e-22, 0.0, 0.0, 0.0, 0.012205789797008038, 0.0, 0.23333333432674408, 0.0, 1.1061850077380106e-41, 0.0, 0.0, 0.0, 0.00024178516468964517, 0.0, 0.18000000715255737, 1.0]","[0.0, 1.8480068550675795e-37, 0.0, 0.0, 0.0, 0.002613767748698592, 0.0, 0.013333333656191826, 0.0, 0.007350000087171793, 0.009618236683309078, 0.009618236683309078, 0.0, 0.007811705581843853, 0.0, 0.2666666805744171, 0.0, 8.407790785948902e-45, 0.0, 0.0, 0.0, 0.0001547425054013729, 0.0, 0.2133333384990692, 1.0]"
26,1,1,-1.9248758514722188,False,"[0.0, 1.8480068550675795e-37, 0.0, 0.0, 0.0, 0.002613767748698592, 0.0, 0.013333333656191826, 0.0, 0.007350000087171793, 0.009618236683309078, 0.009618236683309078, 0.0, 0.007811705581843853, 0.0, 0.2666666805744171, 0.0, 8.407790785948902e-45, 0.0, 0.0, 0.0, 0.0001547425054013729, 0.0, 0.2133333384990692, 1.0]","[0.0, 1.4745723610243618e-40, 0.0, 0.0, 0.0, 0.0016728113405406475, 0.0, 0.046666666865348816, 0.05000000074505806, 0.04931379854679108, 0.08082083612680435, 0.10886282473802567, 0.0, 0.1849994957447052, 0.0, 0.30000001192092896, 0.0, 0.0, 0.0, 0.0, 0.0, 9.90352054941468e-05, 0.0, 0.24666666984558105, 1.0]"
27,1,1,-7.174171441793442,False,"[0.0, 1.4745723610243618e-40, 0.0, 0.0, 0.0, 0.0016728113405406475, 0.0, 0.046666666865348816, 0.05000000074505806, 0.04931379854679108, 0.08082083612680435, 0.10886282473802567, 0.0, 0.1849994957447052, 0.0, 0.30000001192092896, 0.0, 0.0, 0.0, 0.0, 0.0, 9.90352054941468e-05, 0.0, 0.24666666984558105, 1.0]","[0.0, 1.1770907100328463e-43, 0.0, 0.0, 0.0, 0.0010705993045121431, 0.0, 0.028333334252238274, 0.0, 0.0009881157893687487, 0.27084100246429443, 0.27084100246429443, 0.0, 0.11839967221021652, 0.0, 0.3333333432674408, 0.0, 0.0, 0.0, 0.0, 0.0, 6.338253297144547e-05, 0.0, 0.2800000011920929, 1.0]"
28,1,1,-7.805431918303172,False,"[0.0, 1.1770907100328463e-43, 0.0, 0.0, 0.0, 0.0010705993045121431, 0.0, 0.028333334252238274, 0.0, 0.0009881157893687487, 0.27084100246429443, 0.27084100246429443, 0.0, 0.11839967221021652, 0.0, 0.3333333432674408, 0.0, 0.0, 0.0, 0.0, 0.0, 6.338253297144547e-05, 0.0, 0.2800000011920929, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0006851835059933364, 0.0, 0.061666667461395264, 0.0, 7.884400474722497e-07, 0.0, 0.0, 0.0, 0.07577579468488693, 0.0, 0.36666667461395264, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0564820665167645e-05, 0.0, 0.31333333253860474, 1.0]"
29,1,1,-0.0,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0006851835059933364, 0.0, 0.061666667461395264, 0.0, 7.884400474722497e-07, 0.0, 0.0, 0.0, 0.07577579468488693, 0.0, 0.36666667461395264, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0564820665167645e-05, 0.0, 0.31333333253860474, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0004385174543131143, 0.0, 0.0949999988079071, 0.0, 6.291141496639341e-10, 0.0, 0.0, 0.0, 0.04849650710821152, 0.0, 0.4000000059604645, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5961484425351955e-05, 0.0, 0.3466666638851166, 1.0]"
30,1,1,-0.0,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0004385174543131143, 0.0, 0.0949999988079071, 0.0, 6.291141496639341e-10, 0.0, 0.0, 0.0, 0.04849650710821152, 0.0, 0.4000000059604645, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5961484425351955e-05, 0.0, 0.3466666638851166, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.00028065117658115923, 0.0, 0.12833333015441895, 0.0, 5.019844674485074e-13, 0.0, 0.0, 0.0, 0.031037764623761177, 0.0, 0.4333333373069763, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6615349522908218e-05, 0.0, 0.3799999952316284, 1.0]"
31,1,1,-1.1558069096671209,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.00028065117658115923, 0.0, 0.12833333015441895, 0.0, 5.019844674485074e-13, 0.0, 0.0, 0.0, 0.031037764623761177, 0.0, 0.4333333373069763, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6615349522908218e-05, 0.0, 0.3799999952316284, 1.0]","[0.05000000074505806, 0.04623233526945114, 0.054255008697509766, 0.07716737687587738, 0.0, 0.20017962157726288, 0.0, 0.1616666615009308, 0.0, 4.0054475480915633e-16, 0.0, 0.0, 0.0, 0.019864169880747795, 0.0, 0.46666666865348816, 0.0, 0.0, 0.0, 0.0, 0.0, 1.06338238765602e-05, 0.0, 0.41333332657814026, 1.0]"
32,1,0,-4.414268216821882,False,"[0.05000000074505806, 0.04623233526945114, 0.054255008697509766, 0.07716737687587738, 0.0, 0.20017962157726288, 0.0, 0.1616666615009308, 0.0, 4.0054475480915633e-16, 0.0, 0.0, 0.0, 0.019864169880747795, 0.0, 0.46666666865348816, 0.0, 0.0, 0.0, 0.0, 0.0, 1.06338238765602e-05, 0.0, 0.41333332657814026, 1.0]","[0.0, 0.0001133089535869658, 0.15540239214897156, 0.17831476032733917, 0.0, 0.20811495184898376, 0.0, 0.03333333507180214, 0.0, 3.1960374448216017e-19, 0.0, 0.0, 0.0, 0.012713068164885044, 0.0, 0.03333333507180214, 0.0, 0.0, 0.0, 0.0, 0.0, 6.805647444707574e-06, 0.0, 0.4466666579246521, 0.0]"
33,1,0,-5.419243813128701,False,"[0.0, 0.0001133089535869658, 0.15540239214897156, 0.17831476032733917, 0.0, 0.20811495184898376, 0.0, 0.03333333507180214, 0.0, 3.1960374448216017e-19, 0.0, 0.0, 0.0, 0.012713068164885044, 0.0, 0.03333333507180214, 0.0, 0.0, 0.0, 0.0, 0.0, 6.805647444707574e-06, 0.0, 0.4466666579246521, 0.0]","[0.10000000149011612, 0.09205834567546844, 0.10380510240793228, 0.27584221959114075, 0.0, 0.433193564414978, 0.0, 0.06666667014360428, 0.0, 2.5501906593330777e-22, 0.0, 0.0, 0.0, 0.008136363700032234, 0.0, 0.028333334252238274, 0.0, 0.0, 0.0, 0.0, 0.0, 4.355614237283589e-06, 0.0, 0.47999998927116394, 0.0]"
34,1,0,-6.192079755919321,False,"[0.10000000149011612, 0.09205834567546844, 0.10380510240793228, 0.27584221959114075, 0.0, 0.433193564414978, 0.0, 0.06666667014360428, 0.0, 2.5501906593330777e-22, 0.0, 0.0, 0.0, 0.008136363700032234, 0.0, 0.028333334252238274, 0.0, 0.0, 0.0, 0.0, 0.0, 4.355614237283589e-06, 0.0, 0.47999998927116394, 0.0]","[0.0, 0.020026063546538353, 0.220696821808815, 0.37536755204200745, 0.0, 0.43724387884140015, 0.0, 0.10000000149011612, 0.0, 2.034854995363538e-25, 0.0, 0.0, 0.0, 0.005207272712141275, 0.0, 0.009999999776482582, 0.0, 0.0, 0.0, 0.0, 0.0, 2.787593075481709e-06, 0.0, 0.5133333206176758, 0.0]"
35,1,0,-13.921228267086876,False,"[0.0, 0.020026063546538353, 0.220696821808815, 0.37536755204200745, 0.0, 0.43724387884140015, 0.0, 0.10000000149011612, 0.0, 2.034854995363538e-25, 0.0, 0.0, 0.0, 0.005207272712141275, 0.0, 0.009999999776482582, 0.0, 0.0, 0.0, 0.0, 0.0, 2.787593075481709e-06, 0.0, 0.5133333206176758, 0.0]","[0.0, 1.5979250747477636e-05, 0.37246108055114746, 0.47407856583595276, 0.0, 0.27983608841896057, 0.0, 0.13333334028720856, 0.05000000074505806, 0.04202021285891533, 0.029070353135466576, 0.0511256642639637, 0.0, 0.10333265364170074, 0.0, 0.04333333298563957, 0.05000000074505806, 0.05040161311626434, 0.07527995109558105, 0.08974189311265945, 0.0, 0.2600017786026001, 0.0, 0.009999999776482582, 0.0]"
36,1,0,-26.500337273213596,False,"[0.0, 1.5979250747477636e-05, 0.37246108055114746, 0.47407856583595276, 0.0, 0.27983608841896057, 0.0, 0.13333334028720856, 0.05000000074505806, 0.04202021285891533, 0.029070353135466576, 0.0511256642639637, 0.0, 0.10333265364170074, 0.0, 0.04333333298563957, 0.05000000074505806, 0.05040161311626434, 0.07527995109558105, 0.08974189311265945, 0.0, 0.2600017786026001, 0.0, 0.009999999776482582, 0.0]","[0.0, 1.2750205335976261e-08, 0.48512569069862366, 0.586743175983429, 0.05000000074505806, 0.1790950894355774, 0.0, 0.1666666716337204, 0.0, 0.017316579818725586, 0.1239519715309143, 0.1640486866235733, 0.0, 0.3261328935623169, 0.0, 0.07666666805744171, 0.0, 8.174113463610411e-05, 0.19824185967445374, 0.19824185967445374, 0.0, 0.16640114784240723, 0.0, 0.04333333298563957, 0.0]"
