t_sec,frame,state,time_in_state,queue_count,queue_ema,avg_wait,max_wait,num_long_wait_60s,arrival_ema,discharge_ema
3.1,9708013,Red,3.1,0,0.0,0.0,0.0,0,0.0,0.0
3.2,9708014,Red,3.2,0,0.0,0.0,0.0,0,0.0,0.0
3.3,9708015,Red,3.3,0,0.0,0.0,0.0,0,0.0,0.0
3.4,9708016,Red,3.4,0,0.0,0.0,0.0,0,0.0,0.0
3.5,9708017,Red,3.5,0,0.0,0.0,0.0,0,0.0,0.0
3.6,9708018,Red,3.6,0,0.0,0.0,0.0,0,0.0,0.0
3.7,9708019,Red,3.7,0,0.0,0.0,0.0,0,0.0,0.0
3.8,9708020,Red,3.8,0,0.0,0.0,0.0,0,0.0,0.0
3.9,9708021,Red,3.9,0,0.0,0.0,0.0,0,0.0,0.0
4.0,9708022,Red,4.0,0,0.0,0.0,0.0,0,0.0,0.0
4.1,9708023,Red,4.1,0,0.0,0.0,0.0,0,0.0,0.0
4.2,9708024,Red,4.2,0,0.0,0.0,0.0,0,0.0,0.0
4.3,9708025,Red,4.3,0,0.0,0.0,0.0,0,0.0,0.0
4.4,9708026,Red,4.4,0,0.0,0.0,0.0,0,0.0,0.0
4.5,9708027,Red,4.5,0,0.0,0.0,0.0,0,0.0,0.0
4.6,9708028,Red,4.6,0,0.0,0.0,0.0,0,0.0,0.0
4.7,9708029,Red,4.7,0,0.0,0.0,0.0,0,0.0,0.0
4.8,9708030,Red,4.8,0,0.0,0.0,0.0,0,0.0,0.0
4.9,9708031,Red,4.9,0,0.0,0.0,0.0,0,0.0,0.0
5.0,9708032,Red,5.0,0,0.0,0.0,0.0,0,0.0,0.0
5.1,9708033,Red,5.1,0,0.0,0.0,0.0,0,0.0,0.0
5.2,9708034,Red,5.2,0,0.0,0.0,0.0,0,0.0,0.0
5.3,9708035,Red,5.3,0,0.0,0.0,0.0,0,0.0,0.0
5.4,9708036,Red,5.4,0,0.0,0.0,0.0,0,0.0,0.0
5.5,9708037,Red,5.5,0,0.0,0.0,0.0,0,0.0,0.0
5.6,9708038,Red,5.6,0,0.0,0.0,0.0,0,0.0,0.0
5.7,9708039,Red,5.7,1,0.3,0.0,0.0,0,0.0,0.0
5.8,9708040,Red,5.8,0,0.21,0.675,0.675,0,0.0,0.0
5.9,9708041,Red,5.9,0,0.147,1.327,1.327,0,0.0,0.0
6.0,9708042,Red,6.0,0,0.103,1.938,1.938,0,0.2,0.0
6.1,9708043,Red,6.1,0,0.072,2.486,2.486,0,0.2,0.0
6.2,9708044,Red,6.2,0,0.05,3.083,3.083,0,0.2,0.0
6.3,9708045,Red,6.3,0,0.035,3.726,3.726,0,0.2,0.0
6.4,9708046,Red,6.4,0,0.025,4.43,4.43,0,0.2,0.0
6.5,9708047,Red,6.5,1,0.317,2.547,5.095,0,0.2,0.0
6.6,9708048,Red,6.6,1,0.522,3.198,5.745,0,0.2,0.0
6.7,9708049,Red,6.7,0,0.365,3.923,6.47,0,0.2,0.0
6.8,9708050,Red,6.8,0,0.256,4.534,7.081,0,0.2,0.0
6.9,9708051,Red,6.9,0,0.179,5.168,7.716,0,0.2,0.0
7.0,9708052,Red,7.0,0,0.125,5.833,8.38,0,0.36,0.0
7.1,9708053,Red,7.1,0,0.088,6.645,9.193,0,0.36,0.0
7.2,9708054,Red,7.2,0,0.061,7.359,9.906,0,0.36,0.0
7.3,9708055,Red,7.3,0,0.043,8.06,10.607,0,0.36,0.0
7.4,9708056,Red,7.4,0,0.03,8.771,11.318,0,0.36,0.0
7.5,9708057,Red,7.5,0,0.021,9.429,11.976,0,0.36,0.0
7.6,9708058,Red,7.6,0,0.015,10.002,12.55,0,0.36,0.0
7.7,9708059,Red,7.7,0,0.01,10.644,13.192,0,0.36,0.0
7.8,9708060,Red,7.8,0,0.007,11.303,13.85,0,0.36,0.0
7.9,9708061,Red,7.9,0,0.005,12.023,14.57,0,0.36,0.0
8.0,9708062,Red,8.0,0,0.004,12.667,15.214,0,0.288,0.0
8.1,9708063,Red,8.1,0,0.002,13.296,15.843,0,0.288,0.0
8.2,9708064,Red,8.2,0,0.002,13.922,16.469,0,0.288,0.0
8.3,9708065,Red,8.3,0,0.001,14.612,17.159,0,0.288,0.0
8.4,9708066,Red,8.4,0,0.001,15.21,17.758,0,0.288,0.0
8.5,9708067,Red,8.5,0,0.001,15.779,18.327,0,0.288,0.0
8.6,9708068,Red,8.6,0,0.0,16.42,18.967,0,0.288,0.0
8.7,9708069,Red,8.7,0,0.0,17.115,19.663,0,0.288,0.0
8.8,9708070,Red,8.8,0,0.0,18.068,20.615,0,0.288,0.0
8.9,9708071,Red,8.9,0,0.0,19.634,22.181,0,0.288,0.0
9.0,9708072,Red,9.0,0,0.0,20.502,23.049,0,0.23,0.0
9.1,9708073,Red,9.1,0,0.0,21.367,23.914,0,0.23,0.0
9.2,9708074,Red,9.2,0,0.0,22.616,25.164,0,0.23,0.0
9.3,9708075,Red,9.3,0,0.0,23.332,25.879,0,0.23,0.0
9.4,9708076,Red,9.4,0,0.0,23.908,26.455,0,0.23,0.0
9.5,9708077,Red,9.5,0,0.0,25.182,27.73,0,0.23,0.0
9.6,9708078,Red,9.6,0,0.0,28.47,28.47,0,0.23,0.0
9.7,9708079,Red,9.7,0,0.0,29.119,29.119,0,0.23,0.0
9.8,9708080,Green,0.1,0,0.0,30.286,30.286,0,0.23,0.0
9.9,9708081,Green,0.2,0,0.0,31.453,31.453,0,0.23,0.0
10.0,9708082,Green,0.3,0,0.0,32.237,32.237,0,0.184,0.0
10.1,9708083,Green,0.4,0,0.0,33.346,33.346,0,0.184,0.0
10.2,9708084,Green,0.5,0,0.0,34.209,34.209,0,0.184,0.0
10.3,9708085,Green,0.6,0,0.0,35.499,35.499,0,0.184,0.0
10.4,9708086,Green,0.7,0,0.0,36.767,36.767,0,0.184,0.0
10.5,9708087,Green,0.8,0,0.0,37.604,37.604,0,0.184,0.0
10.6,9708088,Green,0.9,0,0.0,38.269,38.269,0,0.184,0.0
10.7,9708089,Green,1.0,0,0.0,39.123,39.123,0,0.184,0.0
10.8,9708090,Green,1.1,0,0.0,39.799,39.799,0,0.184,0.0
10.9,9708091,Green,1.2,0,0.0,40.369,40.369,0,0.184,0.0
11.0,9708092,Green,1.3,0,0.0,41.087,41.087,0,0.147,0.0
11.1,9708093,Green,1.4,0,0.0,41.976,41.976,0,0.147,0.0
11.2,9708094,Green,1.5,0,0.0,42.686,42.686,0,0.147,0.0
11.3,9708095,Green,1.6,0,0.0,43.422,43.422,0,0.147,0.0
11.4,9708096,Green,1.7,0,0.0,44.606,44.606,0,0.147,0.0
11.5,9708097,Green,1.8,0,0.0,45.605,45.605,0,0.147,0.0
11.6,9708098,Green,1.9,0,0.0,47.043,47.043,0,0.147,0.0
11.7,9708099,Green,2.0,0,0.0,48.171,48.171,0,0.147,0.0
11.8,9708100,Green,2.1,0,0.0,49.065,49.065,0,0.147,0.0
11.9,9708101,Green,2.2,0,0.0,49.717,49.717,0,0.147,0.0
12.0,9708102,Green,2.3,0,0.0,50.273,50.273,0,0.118,0.0
12.1,9708103,Green,2.4,0,0.0,0.0,0.0,0,0.118,0.0
12.2,9708104,Green,2.5,0,0.0,0.0,0.0,0,0.118,0.0
12.3,9708105,Green,2.6,0,0.0,0.0,0.0,0,0.118,0.0
12.4,9708106,Green,2.7,0,0.0,0.0,0.0,0,0.118,0.0
12.5,9708107,Green,2.8,0,0.0,0.0,0.0,0,0.118,0.0
12.6,9708108,Green,2.9,0,0.0,0.0,0.0,0,0.118,0.0
12.7,9708109,Green,3.0,0,0.0,0.0,0.0,0,0.118,0.0
12.8,9708110,Green,3.1,0,0.0,0.0,0.0,0,0.118,0.0
12.9,9708111,Green,3.2,0,0.0,0.0,0.0,0,0.118,0.0
13.0,9708112,Green,3.3,0,0.0,0.0,0.0,0,0.094,0.0
13.1,9708113,Green,3.4,0,0.0,0.0,0.0,0,0.094,0.0
13.2,9708114,Green,3.5,0,0.0,0.0,0.0,0,0.094,0.0
13.3,9708115,Green,3.6,0,0.0,0.0,0.0,0,0.094,0.0
13.4,9708116,Green,3.7,0,0.0,0.0,0.0,0,0.094,0.0
13.5,9708117,Green,3.8,0,0.0,0.0,0.0,0,0.094,0.0
13.6,9708118,Green,3.9,0,0.0,0.0,0.0,0,0.094,0.0
13.7,9708119,Green,4.0,0,0.0,0.0,0.0,0,0.094,0.0
13.8,9708120,Green,4.1,0,0.0,0.0,0.0,0,0.094,0.0
13.9,9708121,Green,4.2,0,0.0,0.0,0.0,0,0.094,0.0
14.0,9708122,Green,4.3,0,0.0,0.0,0.0,0,0.075,0.0
14.1,9708123,Green,4.4,0,0.0,0.0,0.0,0,0.075,0.0
14.2,9708124,Green,4.5,0,0.0,0.0,0.0,0,0.075,0.0
14.3,9708125,Green,4.6,0,0.0,0.0,0.0,0,0.075,0.0
14.4,9708126,Green,4.7,0,0.0,0.0,0.0,0,0.075,0.0
14.5,9708127,Green,4.8,0,0.0,0.0,0.0,0,0.075,0.0
14.6,9708128,Green,4.9,0,0.0,0.0,0.0,0,0.075,0.0
14.7,9708129,Green,5.0,0,0.0,0.0,0.0,0,0.075,0.0
14.8,9708130,Green,5.1,0,0.0,0.0,0.0,0,0.075,0.0
14.9,9708131,Green,5.2,0,0.0,0.0,0.0,0,0.075,0.0
15.0,9708132,Green,5.3,0,0.0,0.0,0.0,0,0.06,0.0
15.1,9708133,Green,5.4,0,0.0,0.0,0.0,0,0.06,0.0
15.2,9708134,Green,5.5,0,0.0,0.0,0.0,0,0.06,0.0
15.3,9708135,Green,5.6,0,0.0,0.0,0.0,0,0.06,0.0
15.4,9708136,Green,5.7,0,0.0,0.0,0.0,0,0.06,0.0
15.5,9708137,Green,5.8,0,0.0,0.0,0.0,0,0.06,0.0
15.6,9708138,Green,5.9,0,0.0,0.0,0.0,0,0.06,0.0
15.7,9708139,Red,0.1,0,0.0,0.0,0.0,0,0.06,0.0
15.8,9708140,Red,0.2,0,0.0,0.0,0.0,0,0.06,0.0
15.9,9708141,Red,0.3,0,0.0,0.0,0.0,0,0.06,0.0
16.0,9708142,Red,0.4,0,0.0,0.0,0.0,0,0.048,0.0
16.1,9708143,Red,0.5,0,0.0,0.0,0.0,0,0.048,0.0
16.2,9708144,Red,0.6,0,0.0,0.0,0.0,0,0.048,0.0
16.3,9708145,Red,0.7,0,0.0,0.0,0.0,0,0.048,0.0
16.4,9708146,Red,0.8,0,0.0,0.0,0.0,0,0.048,0.0
16.5,9708147,Red,0.9,0,0.0,0.0,0.0,0,0.048,0.0
16.6,9708148,Red,1.0,0,0.0,0.0,0.0,0,0.048,0.0
16.7,9708149,Red,1.1,0,0.0,0.0,0.0,0,0.048,0.0
16.8,9708150,Red,1.2,0,0.0,0.0,0.0,0,0.048,0.0
16.9,9708151,Red,1.3,0,0.0,0.0,0.0,0,0.048,0.0
17.0,9708152,Red,1.4,0,0.0,0.0,0.0,0,0.039,0.0
17.1,9708153,Red,1.5,0,0.0,0.0,0.0,0,0.039,0.0
17.2,9708154,Red,1.6,0,0.0,0.0,0.0,0,0.039,0.0
17.3,9708155,Red,1.7,0,0.0,0.0,0.0,0,0.039,0.0
17.4,9708156,Red,1.8,0,0.0,0.0,0.0,0,0.039,0.0
17.5,9708157,Red,1.9,0,0.0,0.0,0.0,0,0.039,0.0
17.6,9708158,Red,2.0,0,0.0,0.0,0.0,0,0.039,0.0
17.7,9708159,Red,2.1,0,0.0,0.0,0.0,0,0.039,0.0
17.8,9708160,Red,2.2,0,0.0,0.0,0.0,0,0.039,0.0
17.9,9708161,Red,2.3,0,0.0,0.0,0.0,0,0.039,0.0
18.0,9708162,Red,2.4,0,0.0,0.0,0.0,0,0.031,0.0
18.1,9708163,Red,2.5,0,0.0,0.0,0.0,0,0.031,0.0
18.2,9708164,Red,2.6,0,0.0,0.0,0.0,0,0.031,0.0
18.3,9708165,Red,2.7,0,0.0,0.0,0.0,0,0.031,0.0
18.4,9708166,Red,2.8,0,0.0,0.0,0.0,0,0.031,0.0
18.5,9708167,Red,2.9,0,0.0,0.0,0.0,0,0.031,0.0
18.6,9708168,Red,3.0,0,0.0,0.0,0.0,0,0.031,0.0
18.7,9708169,Red,3.1,0,0.0,0.0,0.0,0,0.031,0.0
18.8,9708170,Red,3.2,0,0.0,0.0,0.0,0,0.031,0.0
18.9,9708171,Red,3.3,0,0.0,0.0,0.0,0,0.031,0.0
19.0,9708172,Red,3.4,0,0.0,0.0,0.0,0,0.025,0.0
19.1,9708173,Red,3.5,0,0.0,0.0,0.0,0,0.025,0.0
19.2,9708174,Red,3.6,0,0.0,0.0,0.0,0,0.025,0.0
19.3,9708175,Red,3.7,0,0.0,0.0,0.0,0,0.025,0.0
19.4,9708176,Red,3.8,0,0.0,0.0,0.0,0,0.025,0.0
19.5,9708177,Red,3.9,0,0.0,0.0,0.0,0,0.025,0.0
19.6,9708178,Red,4.0,0,0.0,0.0,0.0,0,0.025,0.0
19.7,9708179,Red,4.1,0,0.0,0.0,0.0,0,0.025,0.0
19.8,9708180,Yellow,0.1,0,0.0,0.0,0.0,0,0.025,0.0
19.9,9708181,Yellow,0.2,0,0.0,0.0,0.0,0,0.025,0.0
20.0,9708182,Yellow,0.3,0,0.0,0.0,0.0,0,0.02,0.0
20.1,9708183,Yellow,0.4,0,0.0,0.0,0.0,0,0.02,0.0
20.2,9708184,Yellow,0.5,0,0.0,0.0,0.0,0,0.02,0.0
20.3,9708185,Yellow,0.6,0,0.0,0.0,0.0,0,0.02,0.0
20.4,9708186,Yellow,0.7,0,0.0,0.0,0.0,0,0.02,0.0
20.5,9708187,Yellow,0.8,0,0.0,0.0,0.0,0,0.02,0.0
20.6,9708188,Yellow,0.9,0,0.0,0.0,0.0,0,0.02,0.0
20.7,9708189,Yellow,1.0,0,0.0,0.0,0.0,0,0.02,0.0
20.8,9708190,Yellow,1.1,0,0.0,0.0,0.0,0,0.02,0.0
20.9,9708191,Yellow,1.2,0,0.0,0.0,0.0,0,0.02,0.0
21.0,9708192,Yellow,1.3,0,0.0,0.0,0.0,0,0.016,0.0
21.1,9708193,Yellow,1.4,0,0.0,0.0,0.0,0,0.016,0.0
21.2,9708194,Yellow,1.5,0,0.0,0.0,0.0,0,0.016,0.0
21.3,9708195,Yellow,1.6,0,0.0,0.0,0.0,0,0.016,0.0
21.4,9708196,Yellow,1.7,0,0.0,0.0,0.0,0,0.016,0.0
21.5,9708197,Yellow,1.8,0,0.0,0.0,0.0,0,0.016,0.0
21.6,9708198,Yellow,1.9,0,0.0,0.0,0.0,0,0.016,0.0
21.7,9708199,Yellow,2.0,0,0.0,0.0,0.0,0,0.016,0.0
21.8,9708200,Yellow,2.1,0,0.0,0.0,0.0,0,0.016,0.0
21.9,9708201,Yellow,2.2,0,0.0,0.0,0.0,0,0.016,0.0
22.0,9708202,Yellow,2.3,0,0.0,0.0,0.0,0,0.013,0.0
22.1,9708203,Yellow,2.4,0,0.0,0.0,0.0,0,0.013,0.0
22.2,9708204,Yellow,2.5,1,0.3,0.0,0.0,0,0.013,0.0
22.3,9708205,Yellow,2.6,0,0.21,1.027,1.027,0,0.013,0.0
22.4,9708206,Yellow,2.7,0,0.147,1.757,1.757,0,0.013,0.0
22.5,9708207,Yellow,2.8,0,0.103,2.63,2.63,0,0.013,0.0
22.6,9708208,Yellow,2.9,0,0.072,3.612,3.612,0,0.013,0.0
22.7,9708209,Yellow,3.0,0,0.05,4.442,4.442,0,0.013,0.0
22.8,9708210,Yellow,3.1,0,0.035,5.065,5.065,0,0.013,0.0
22.9,9708211,Red,0.1,1,0.325,2.897,5.794,0,0.013,0.0
23.0,9708212,Red,0.2,1,0.527,3.577,6.475,0,0.41,0.0
23.1,9708213,Red,0.3,1,0.669,4.244,7.141,0,0.41,0.0
23.2,9708214,Red,0.4,1,0.768,4.852,7.749,0,0.41,0.0
23.3,9708215,Red,0.5,1,0.838,5.829,8.726,0,0.41,0.0
23.4,9708216,Red,0.6,2,1.187,4.353,9.427,0,0.41,0.0
23.5,9708217,Red,0.7,2,1.431,5.004,10.078,0,0.41,0.0
23.6,9708218,Red,0.8,2,1.601,5.571,10.644,0,0.41,0.0
23.7,9708219,Red,0.9,1,1.421,6.225,11.299,0,0.41,0.0
23.8,9708220,Red,1.0,1,1.295,6.94,12.014,0,0.41,0.0
23.9,9708221,Red,1.1,1,1.206,7.553,12.627,0,0.41,0.0
24.0,9708222,Red,1.2,1,1.144,8.233,13.307,0,0.528,0.0
24.1,9708223,Red,1.3,1,1.101,8.892,13.966,0,0.528,0.0
24.2,9708224,Red,1.4,1,1.071,9.536,14.609,0,0.528,0.0
24.3,9708225,Red,1.5,1,1.05,10.278,15.352,0,0.528,0.0
24.4,9708226,Red,1.6,1,1.035,10.945,16.019,0,0.528,0.0
24.5,9708227,Red,1.7,1,1.024,11.516,16.59,0,0.528,0.0
24.6,9708228,Red,1.8,1,1.017,12.216,17.29,0,0.528,0.0
24.7,9708229,Red,1.9,1,1.012,12.936,18.01,0,0.528,0.0
24.8,9708230,Red,2.0,1,1.008,13.791,18.865,0,0.528,0.0
24.9,9708231,Red,2.1,1,1.006,14.382,19.456,0,0.528,0.0
25.0,9708232,Red,2.2,0,0.704,15.551,20.265,0,0.422,0.0
25.1,9708233,Red,2.3,0,0.493,16.416,21.13,0,0.422,0.0
25.2,9708234,Red,2.4,0,0.345,17.121,21.834,0,0.422,0.0
25.3,9708235,Red,2.5,0,0.241,17.876,22.589,0,0.422,0.0
25.4,9708236,Red,2.6,0,0.169,18.703,23.416,0,0.422,0.0
25.5,9708237,Red,2.7,0,0.118,19.478,24.191,0,0.422,0.0
25.6,9708238,Red,2.8,0,0.083,20.171,24.885,0,0.422,0.0
25.7,9708239,Red,2.9,0,0.058,21.005,25.719,0,0.422,0.0
25.8,9708240,Red,3.0,0,0.041,21.913,26.626,0,0.422,0.0
25.9,9708241,Red,3.1,0,0.028,22.503,27.217,0,0.422,0.0
26.0,9708242,Red,3.2,0,0.02,23.174,27.887,0,0.338,0.0
26.1,9708243,Red,3.3,0,0.014,23.789,28.503,0,0.338,0.0
26.2,9708244,Red,3.4,0,0.01,24.487,29.2,0,0.338,0.0
26.3,9708245,Red,3.5,0,0.007,25.15,29.863,0,0.338,0.0
26.4,9708246,Red,3.6,0,0.005,25.831,30.545,0,0.338,0.0
26.5,9708247,Red,3.7,0,0.003,26.535,31.249,0,0.338,0.0
26.6,9708248,Red,3.8,0,0.002,27.682,32.395,0,0.338,0.0
26.7,9708249,Red,3.9,1,0.302,19.111,33.38,0,0.338,0.0
26.8,9708250,Red,4.0,1,0.511,15.011,34.283,0,0.338,0.0
26.9,9708251,Red,4.1,1,0.658,15.699,34.972,0,0.338,0.0
27.0,9708252,Red,4.2,1,0.76,16.368,35.64,0,0.67,0.0
27.1,9708253,Red,4.3,1,0.832,16.976,36.249,0,0.67,0.0
27.2,9708254,Red,4.4,1,0.883,17.591,36.864,0,0.67,0.0
27.3,9708255,Red,4.5,1,0.918,18.274,37.547,0,0.67,0.0
27.4,9708256,Red,4.6,1,0.942,18.882,38.155,0,0.67,0.0
27.5,9708257,Red,4.7,1,0.96,19.501,38.774,0,0.67,0.0
27.6,9708258,Red,4.8,1,0.972,20.271,39.544,0,0.67,0.0
27.7,9708259,Red,4.9,1,0.98,20.922,40.195,0,0.67,0.0
27.8,9708260,Red,5.0,1,0.986,21.447,40.72,0,0.67,0.0
27.9,9708261,Red,5.1,1,0.99,22.128,41.4,0,0.67,0.0
28.0,9708262,Red,5.2,2,1.293,18.214,42.04,0,0.736,0.0
28.1,9708263,Red,5.3,2,1.505,18.922,42.748,0,0.736,0.0
28.2,9708264,Red,5.4,2,1.654,19.542,43.368,0,0.736,0.0
28.3,9708265,Red,5.5,2,1.758,20.316,44.142,0,0.736,0.0
28.4,9708266,Red,5.6,1,1.53,21.495,45.321,0,0.736,0.0
28.5,9708267,Red,5.7,1,1.371,22.222,46.048,0,0.736,0.0
28.6,9708268,Red,5.8,1,1.26,22.874,46.7,0,0.736,0.0
28.7,9708269,Red,5.9,1,1.182,23.519,47.345,0,0.736,0.0
28.8,9708270,Red,6.0,1,1.127,24.188,48.014,0,0.736,0.0
28.9,9708271,Red,6.1,0,0.789,27.393,48.605,0,0.736,0.0
29.0,9708272,Red,6.2,0,0.552,27.953,49.165,0,0.589,0.0
29.1,9708273,Red,6.3,0,0.387,28.51,49.721,0,0.589,0.0
29.2,9708274,Red,6.4,0,0.271,25.307,50.447,0,0.589,0.0
29.3,9708275,Red,6.5,0,0.189,25.89,51.03,0,0.589,0.0
29.4,9708276,Red,6.6,0,0.133,26.777,51.917,0,0.589,0.0
29.5,9708277,Red,6.7,0,0.093,27.677,52.817,0,0.589,0.0
29.6,9708278,Red,6.8,0,0.065,30.166,55.307,0,0.589,0.0
29.7,9708279,Red,6.9,0,0.045,31.853,56.993,0,0.589,0.0
29.8,9708280,Red,7.0,0,0.032,32.824,57.964,0,0.589,0.0
29.9,9708281,Red,7.1,0,0.022,33.987,59.127,0,0.589,0.0
30.0,9708282,Red,7.2,0,0.016,34.653,59.793,0,0.471,0.0
30.1,9708283,Red,7.3,0,0.011,35.26,60.401,1,0.471,0.0
30.2,9708284,Red,7.4,0,0.008,35.894,61.034,1,0.471,0.0
30.3,9708285,Red,7.5,0,0.005,36.546,61.686,1,0.471,0.0
30.4,9708286,Red,7.6,0,0.004,37.141,62.281,1,0.471,0.0
30.5,9708287,Red,7.7,0,0.003,37.681,62.822,1,0.471,0.0
30.6,9708288,Red,7.8,0,0.002,38.204,63.344,1,0.471,0.0
30.7,9708289,Green,0.1,0,0.001,38.868,64.008,1,0.471,0.0
30.8,9708290,Green,0.2,0,0.001,47.961,64.651,1,0.471,0.0
30.9,9708291,Green,0.3,0,0.001,48.501,65.191,1,0.471,0.0
31.0,9708292,Green,0.4,0,0.0,49.032,65.722,1,0.377,0.0
31.1,9708293,Green,0.5,0,0.0,49.571,66.261,1,0.377,0.0
31.2,9708294,Green,0.6,0,0.0,50.124,66.814,1,0.377,0.0
31.3,9708295,Green,0.7,0,0.0,50.697,67.387,1,0.377,0.0
31.4,9708296,Green,0.8,0,0.0,51.347,68.037,1,0.377,0.0
31.5,9708297,Green,0.9,0,0.0,52.002,68.692,1,0.377,0.0
31.6,9708298,Green,1.0,0,0.0,52.614,69.304,1,0.377,0.0
31.7,9708299,Green,1.1,0,0.0,53.141,69.831,1,0.377,0.0
31.8,9708300,Green,1.2,0,0.0,53.692,70.382,1,0.377,0.0
31.9,9708301,Green,1.3,0,0.0,54.171,70.861,1,0.377,0.0
32.0,9708302,Green,1.4,0,0.0,54.799,71.489,1,0.302,0.0
32.1,9708303,Green,1.5,0,0.0,55.534,72.224,1,0.302,0.0
32.2,9708304,Green,1.6,0,0.0,56.047,72.737,1,0.302,0.0
32.3,9708305,Green,1.7,0,0.0,56.575,73.265,1,0.302,0.0
32.4,9708306,Green,1.8,0,0.0,57.112,73.802,1,0.302,0.0
32.5,9708307,Green,1.9,0,0.0,57.723,74.413,1,0.302,0.0
32.6,9708308,Green,2.0,0,0.0,58.273,74.963,1,0.302,0.0
32.7,9708309,Green,2.1,0,0.0,58.815,75.505,1,0.302,0.0
32.8,9708310,Green,2.2,0,0.0,59.318,76.008,1,0.302,0.0
32.9,9708311,Green,2.3,0,0.0,59.854,76.544,1,0.302,0.0
33.0,9708312,Green,2.4,0,0.0,60.44,77.129,1,0.241,0.0
33.1,9708313,Green,2.5,0,0.0,60.967,77.657,1,0.241,0.0
33.2,9708314,Green,2.6,0,0.0,61.504,78.194,1,0.241,0.0
33.3,9708315,Green,2.7,0,0.0,62.032,78.722,1,0.241,0.0
33.4,9708316,Green,2.8,0,0.0,62.565,79.255,1,0.241,0.0
33.5,9708317,Green,2.9,0,0.0,63.187,79.877,1,0.241,0.0
33.6,9708318,Green,3.0,0,0.0,63.76,80.45,1,0.241,0.0
33.7,9708319,Green,3.1,0,0.0,64.286,80.976,1,0.241,0.0
33.8,9708320,Green,3.2,0,0.0,64.837,81.527,1,0.241,0.0
33.9,9708321,Green,3.3,0,0.0,65.531,82.221,1,0.241,0.0
34.0,9708322,Green,3.4,0,0.0,66.1,82.79,1,0.193,0.0
34.1,9708323,Green,3.5,0,0.0,66.73,83.42,1,0.193,0.0
34.2,9708324,Green,3.6,0,0.0,67.414,84.104,1,0.193,0.0
34.3,9708325,Green,3.7,0,0.0,68.114,84.804,1,0.193,0.0
34.4,9708326,Green,3.8,0,0.0,68.711,85.4,1,0.193,0.0
34.5,9708327,Green,3.9,0,0.0,69.32,86.01,1,0.193,0.0
34.6,9708328,Green,4.0,0,0.0,69.926,86.616,1,0.193,0.0
34.7,9708329,Green,4.1,0,0.0,70.607,87.297,1,0.193,0.0
34.8,9708330,Green,4.2,0,0.0,71.228,87.918,1,0.193,0.0
34.9,9708331,Green,4.3,0,0.0,71.83,88.52,1,0.193,0.0
35.0,9708332,Green,4.4,0,0.0,72.354,89.044,1,0.154,0.0
35.1,9708333,Green,4.5,0,0.0,72.963,89.653,1,0.154,0.0
35.2,9708334,Green,4.6,0,0.0,73.577,90.267,1,0.154,0.0
35.3,9708335,Green,4.7,0,0.0,75.395,92.085,1,0.154,0.0
35.4,9708336,Green,4.8,0,0.0,78.193,94.883,2,0.154,0.0
