decision_step,episode_id,action,reward,done,obs_json,next_obs_json
35,1,0,-42.69142699638998,False,"[0.0, 4.574071610363717e-08, 1.0, 1.0, 0.05000000074505806, 0.10241108387708664, 0.0, 0.25, 0.0, 0.0054415990598499775, 0.03454747051000595, 0.05465500056743622, 0.0, 0.11896239221096039, 0.0, 0.19833333790302277, 0.0, 2.3906924718683758e-15, 0.5417633056640625, 0.5417633056640625, 0.05000000074505806, 0.03489768132567406, 0.0, 0.16500000655651093, 0.0]","[0.05000000074505806, 0.015001407824456692, 0.22811175882816315, 0.523352324962616, 0.05000000074505806, 0.09755806624889374, 0.0, 0.3333333432674408, 0.0, 9.786525756450004e-11, 0.371895432472229, 0.371895432472229, 0.0, 0.07994159311056137, 0.0, 0.28166666626930237, 0.0, 4.29957687001348e-23, 0.0, 0.0, 0.0, 0.011435272172093391, 0.0, 0.029999999329447746, 0.0]"
36,1,0,-14.56797396257188,False,"[0.05000000074505806, 0.015001407824456692, 0.22811175882816315, 0.523352324962616, 0.05000000074505806, 0.09755806624889374, 0.0, 0.3333333432674408, 0.0, 9.786525756450004e-11, 0.371895432472229, 0.371895432472229, 0.0, 0.07994159311056137, 0.0, 0.28166666626930237, 0.0, 4.29957687001348e-23, 0.0, 0.0, 0.0, 0.011435272172093391, 0.0, 0.029999999329447746, 0.0]","[0.0, 1.7324238399396563e-07, 0.27649569511413574, 0.40337061882019043, 0.0, 0.22652782499790192, 0.0, 0.4166666567325592, 0.0, 1.7600724258484946e-18, 0.0, 0.0, 0.0, 0.026195261627435684, 0.0, 0.36500000953674316, 0.0, 7.732638819370133e-31, 0.0, 0.0, 0.0, 0.003747109789401293, 0.0, 0.1133333370089531, 0.0]"
37,1,1,-17.167910652690463,False,"[0.0, 1.7324238399396563e-07, 0.27649569511413574, 0.40337061882019043, 0.0, 0.22652782499790192, 0.0, 0.4166666567325592, 0.0, 1.7600724258484946e-18, 0.0, 0.0, 0.0, 0.026195261627435684, 0.0, 0.36500000953674316, 0.0, 7.732638819370133e-31, 0.0, 0.0, 0.0, 0.003747109789401293, 0.0, 0.1133333370089531, 0.0]","[0.0, 3.115703758565353e-15, 0.5398617386817932, 0.6667367219924927, 0.10000000149011612, 0.07422863692045212, 0.0, 0.0833333358168602, 0.0, 3.165428566162124e-26, 0.0, 0.0, 0.0, 0.00858366396278143, 0.0, 0.0833333358168602, 0.0, 1.3906881126126424e-38, 0.0, 0.0, 0.0, 0.0012278530048206449, 0.0, 0.0833333358168602, 1.0]"
38,1,0,-28.97652797751956,False,"[0.0, 3.115703758565353e-15, 0.5398617386817932, 0.6667367219924927, 0.10000000149011612, 0.07422863692045212, 0.0, 0.0833333358168602, 0.0, 3.165428566162124e-26, 0.0, 0.0, 0.0, 0.00858366396278143, 0.0, 0.0833333358168602, 0.0, 1.3906881126126424e-38, 0.0, 0.0, 0.0, 0.0012278530048206449, 0.0, 0.0833333358168602, 1.0]","[0.0, 5.603484113620204e-23, 0.8123047947883606, 0.9391797780990601, 0.15000000596046448, 0.0243232399225235, 0.0, 0.028333334252238274, 0.0, 5.692912712547607e-34, 0.0, 0.0, 0.0, 0.0028126949910074472, 0.0, 0.0833333358168602, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00040234284824691713, 0.0, 0.0833333358168602, 0.0]"
39,1,0,-45.03977664285238,False,"[0.0, 5.603484113620204e-23, 0.8123047947883606, 0.9391797780990601, 0.15000000596046448, 0.0243232399225235, 0.0, 0.028333334252238274, 0.0, 5.692912712547607e-34, 0.0, 0.0, 0.0, 0.0028126949910074472, 0.0, 0.0833333358168602, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00040234284824691713, 0.0, 0.0833333358168602, 0.0]","[0.0, 1.0077671056040221e-30, 1.0, 1.0, 0.15000000596046448, 0.007970239035785198, 0.0, 0.11166666448116302, 0.0, 0.00023725694336462766, 0.27679064869880676, 0.27679064869880676, 0.0, 0.15708166360855103, 0.0, 0.07833333313465118, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00013183971168473363, 0.0, 0.1666666716337204, 0.0]"
40,1,0,-70.29080623043907,False,"[0.0, 1.0077671056040221e-30, 1.0, 1.0, 0.15000000596046448, 0.007970239035785198, 0.0, 0.11166666448116302, 0.0, 0.00023725694336462766, 0.27679064869880676, 0.27679064869880676, 0.0, 0.15708166360855103, 0.0, 0.07833333313465118, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00013183971168473363, 0.0, 0.1666666716337204, 0.0]","[0.0, 1.812433828563861e-38, 1.0, 1.0, 0.15000000596046448, 0.002611688105389476, 0.0, 0.19499999284744263, 0.0, 4.266983467948737e-12, 0.5939077734947205, 0.5939077734947205, 0.05000000074505806, 0.05147251859307289, 0.0, 0.1616666615009308, 0.0, 0.0, 0.0, 0.0, 0.0, 4.320123480283655e-05, 0.0, 0.25, 0.0]"
41,1,1,-73.81278765254548,False,"[0.0, 1.812433828563861e-38, 1.0, 1.0, 0.15000000596046448, 0.002611688105389476, 0.0, 0.19499999284744263, 0.0, 4.266983467948737e-12, 0.5939077734947205, 0.5939077734947205, 0.05000000074505806, 0.05147251859307289, 0.0, 0.1616666615009308, 0.0, 0.0, 0.0, 0.0, 0.0, 4.320123480283655e-05, 0.0, 0.25, 0.0]","[0.0, 0.0, 1.0, 1.0, 0.15000000596046448, 0.0008557979599572718, 0.0, 0.2783333361148834, 0.0, 7.67402014517925e-20, 0.0, 0.0, 0.0, 0.016866514459252357, 0.0, 0.02666666731238365, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4156180441204924e-05, 0.0, 0.0833333358168602, 1.0]"
42,1,1,-67.81832614199323,False,"[0.0, 0.0, 1.0, 1.0, 0.15000000596046448, 0.0008557979599572718, 0.0, 0.2783333361148834, 0.0, 7.67402014517925e-20, 0.0, 0.0, 0.0, 0.016866514459252357, 0.0, 0.02666666731238365, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4156180441204924e-05, 0.0, 0.0833333358168602, 1.0]","[0.05000000074505806, 0.0500212088227272, 1.0, 1.0, 0.15000000596046448, 0.24028043448925018, 0.0, 0.3616666793823242, 0.0, 1.3801457611616897e-27, 0.0, 0.0, 0.0, 0.005526819732040167, 0.0, 0.10999999940395355, 0.0, 3.380901034688577e-07, 0.23616772890090942, 0.23616772890090942, 0.0, 0.06400463730096817, 0.0, 0.1666666716337204, 1.0]"
43,1,0,-80.98047218624745,False,"[0.05000000074505806, 0.0500212088227272, 1.0, 1.0, 0.15000000596046448, 0.24028043448925018, 0.0, 0.3616666793823242, 0.0, 1.3801457611616897e-27, 0.0, 0.0, 0.0, 0.005526819732040167, 0.0, 0.10999999940395355, 0.0, 3.380901034688577e-07, 0.23616772890090942, 0.23616772890090942, 0.0, 0.06400463730096817, 0.0, 0.1666666716337204, 1.0]","[0.0, 0.009708051569759846, 0.8570199608802795, 1.0, 0.05000000074505806, 0.27873510122299194, 0.0, 0.0833333358168602, 0.0, 2.4821438524685357e-35, 0.0, 0.0, 0.0, 0.0018110282253473997, 0.0, 0.19333332777023315, 0.0, 6.080432364612099e-15, 0.43334999680519104, 0.43334999680519104, 0.0, 0.02097303979098797, 0.0, 0.0833333358168602, 0.0]"
44,1,1,-62.13115871323479,False,"[0.0, 0.009708051569759846, 0.8570199608802795, 1.0, 0.05000000074505806, 0.27873510122299194, 0.0, 0.0833333358168602, 0.0, 2.4821438524685357e-35, 0.0, 0.0, 0.0, 0.0018110282253473997, 0.0, 0.19333332777023315, 0.0, 6.080432364612099e-15, 0.43334999680519104, 0.43334999680519104, 0.0, 0.02097303979098797, 0.0, 0.0833333358168602, 0.0]","[0.0, 0.005713241640478373, 1.0, 1.0, 0.05000000074505806, 0.09133591502904892, 0.0, 0.0833333358168602, 0.0, 5.747531872657419e-07, 0.11322987079620361, 0.11322987079620361, 0.0, 0.12859344482421875, 0.0, 0.0833333358168602, 0.0, 1.0935444828018233e-22, 0.0, 0.0, 0.0, 0.006872445810586214, 0.0, 0.02500000037252903, 1.0]"
45,1,0,-60.35034447669983,False,"[0.0, 0.005713241640478373, 1.0, 1.0, 0.05000000074505806, 0.09133591502904892, 0.0, 0.0833333358168602, 0.0, 5.747531872657419e-07, 0.11322987079620361, 0.11322987079620361, 0.0, 0.12859344482421875, 0.0, 0.0833333358168602, 0.0, 1.0935444828018233e-22, 0.0, 0.0, 0.0, 0.006872445810586214, 0.0, 0.02500000037252903, 1.0]","[0.0, 6.099289294070331e-06, 1.0, 1.0, 0.05000000074505806, 0.10992895066738129, 0.0, 0.0833333358168602, 0.0, 1.0336735231598806e-14, 0.3038794994354248, 0.3038794994354248, 0.0, 0.042137496173381805, 0.0, 0.0833333358168602, 0.0, 1.9667015427675406e-30, 0.0, 0.0, 0.0, 0.0022519631311297417, 0.0, 0.10833333432674408, 0.0]"
46,1,1,-41.54658936270078,False,"[0.0, 6.099289294070331e-06, 1.0, 1.0, 0.05000000074505806, 0.10992895066738129, 0.0, 0.0833333358168602, 0.0, 1.0336735231598806e-14, 0.3038794994354248, 0.3038794994354248, 0.0, 0.042137496173381805, 0.0, 0.0833333358168602, 0.0, 1.9667015427675406e-30, 0.0, 0.0, 0.0, 0.0022519631311297417, 0.0, 0.10833333432674408, 0.0]","[0.0, 8.311774763569701e-06, 1.0, 1.0, 0.10000000149011612, 0.1691415160894394, 0.0, 0.0833333358168602, 0.0, 1.8590256964937465e-22, 0.0, 0.0, 0.0, 0.013807615265250206, 0.0, 0.0833333358168602, 0.0, 0.00018491572700440884, 0.06726052612066269, 0.07701212912797928, 0.0, 0.1807379275560379, 0.0, 0.0833333358168602, 1.0]"
47,1,0,-46.386683350986885,False,"[0.0, 8.311774763569701e-06, 1.0, 1.0, 0.10000000149011612, 0.1691415160894394, 0.0, 0.0833333358168602, 0.0, 1.8590256964937465e-22, 0.0, 0.0, 0.0, 0.013807615265250206, 0.0, 0.0833333358168602, 0.0, 0.00018491572700440884, 0.06726052612066269, 0.07701212912797928, 0.0, 0.1807379275560379, 0.0, 0.0833333358168602, 1.0]","[0.0, 0.0020111985504627228, 1.0, 1.0, 0.05000000074505806, 0.36838430166244507, 0.0, 0.023333333432674408, 0.0, 3.34339256628109e-30, 0.0, 0.0, 0.0, 0.004524479154497385, 0.0, 0.0833333358168602, 0.10000000149011612, 0.0871516689658165, 0.030985575169324875, 0.047014471143484116, 0.0, 0.25922420620918274, 0.0, 0.0833333358168602, 0.0]"
48,1,0,-19.443902842733596,False,"[0.0, 0.0020111985504627228, 1.0, 1.0, 0.05000000074505806, 0.36838430166244507, 0.0, 0.023333333432674408, 0.0, 3.34339256628109e-30, 0.0, 0.0, 0.0, 0.004524479154497385, 0.0, 0.0833333358168602, 0.10000000149011612, 0.0871516689658165, 0.030985575169324875, 0.047014471143484116, 0.0, 0.25922420620918274, 0.0, 0.0833333358168602, 0.0]","[0.05000000074505806, 0.03646222501993179, 0.2447410523891449, 0.39825713634490967, 0.0, 0.23591215908527374, 0.0, 0.1066666692495346, 0.0, 1.864916612248635e-07, 0.135015606880188, 0.135015606880188, 0.0, 0.11668258160352707, 0.0, 0.07333333045244217, 0.0, 3.250218938433136e-08, 0.24818459153175354, 0.24818459153175354, 0.0, 0.12590259313583374, 0.0, 0.1666666716337204, 0.0]"
49,1,0,-30.933407514095308,False,"[0.05000000074505806, 0.03646222501993179, 0.2447410523891449, 0.39825713634490967, 0.0, 0.23591215908527374, 0.0, 0.1066666692495346, 0.0, 1.864916612248635e-07, 0.135015606880188, 0.135015606880188, 0.0, 0.11668258160352707, 0.0, 0.07333333045244217, 0.0, 3.250218938433136e-08, 0.24818459153175354, 0.24818459153175354, 0.0, 0.12590259313583374, 0.0, 0.1666666716337204, 0.0]","[0.05000000074505806, 0.038376010954380035, 0.45030972361564636, 0.6038258075714111, 0.05000000074505806, 0.0773037001490593, 0.0, 0.1899999976158142, 0.0, 3.353987467396907e-15, 0.3405463993549347, 0.3405463993549347, 0.0, 0.03823454678058624, 0.0, 0.15666666626930237, 0.0, 5.845405073946265e-16, 0.0, 0.0, 0.0, 0.04125576093792915, 0.0, 0.25, 0.0]"
50,1,0,-27.652697392304738,False,"[0.05000000074505806, 0.038376010954380035, 0.45030972361564636, 0.6038258075714111, 0.05000000074505806, 0.0773037001490593, 0.0, 0.1899999976158142, 0.0, 3.353987467396907e-15, 0.3405463993549347, 0.3405463993549347, 0.0, 0.03823454678058624, 0.0, 0.15666666626930237, 0.0, 5.845405073946265e-16, 0.0, 0.0, 0.0, 0.04125576093792915, 0.0, 0.25, 0.0]","[0.0, 0.030899537727236748, 0.6485907435417175, 0.8021068572998047, 0.20000000298023224, 0.02533087506890297, 0.0, 0.273333340883255, 0.0, 6.032029329393536e-23, 0.0, 0.0, 0.0, 0.012528697028756142, 0.0, 0.021666666492819786, 0.0, 1.0512756431149624e-23, 0.0, 0.0, 0.0, 0.013518687337636948, 0.0, 0.3333333432674408, 0.0]"
51,1,1,-34.84536949062347,False,"[0.0, 0.030899537727236748, 0.6485907435417175, 0.8021068572998047, 0.20000000298023224, 0.02533087506890297, 0.0, 0.273333340883255, 0.0, 6.032029329393536e-23, 0.0, 0.0, 0.0, 0.012528697028756142, 0.0, 0.021666666492819786, 0.0, 1.0512756431149624e-23, 0.0, 0.0, 0.0, 0.013518687337636948, 0.0, 0.3333333432674408, 0.0]","[0.05000000074505806, 0.03657524287700653, 0.8586384654045105, 1.0, 0.20000000298023224, 0.008300421759486198, 0.0, 0.3566666543483734, 0.0, 1.0848393801309401e-30, 0.0, 0.0, 0.0, 0.004105403553694487, 0.0, 0.0833333358168602, 0.0, 0.0027469098567962646, 0.0, 0.0, 0.0, 0.33722981810569763, 0.0, 0.0833333358168602, 1.0]"
52,1,0,-41.21101768096288,False,"[0.05000000074505806, 0.03657524287700653, 0.8586384654045105, 1.0, 0.20000000298023224, 0.008300421759486198, 0.0, 0.3566666543483734, 0.0, 1.0848393801309401e-30, 0.0, 0.0, 0.0, 0.004105403553694487, 0.0, 0.0833333358168602, 0.0, 0.0027469098567962646, 0.0, 0.0, 0.0, 0.33722981810569763, 0.0, 0.0833333358168602, 1.0]","[0.05000000074505806, 0.023019302636384964, 1.0, 1.0, 0.20000000298023224, 0.0027198821771889925, 0.0, 0.0833333358168602, 0.0, 0.0002965989988297224, 0.04092267528176308, 0.04092267528176308, 0.0, 0.1013452559709549, 0.0, 0.0833333358168602, 0.0, 4.940221148830304e-11, 0.0, 0.0, 0.0, 0.11050346493721008, 0.0, 0.0833333358168602, 0.0]"
53,1,0,-54.992173597017945,False,"[0.05000000074505806, 0.023019302636384964, 1.0, 1.0, 0.20000000298023224, 0.0027198821771889925, 0.0, 0.0833333358168602, 0.0, 0.0002965989988297224, 0.04092267528176308, 0.04092267528176308, 0.0, 0.1013452559709549, 0.0, 0.0833333358168602, 0.0, 4.940221148830304e-11, 0.0, 0.0, 0.0, 0.11050346493721008, 0.0, 0.0833333358168602, 0.0]","[0.0, 0.016112737357616425, 1.0, 1.0, 0.20000000298023224, 0.0008912509656511247, 0.0, 0.1666666716337204, 0.0, 5.3342295858183064e-12, 0.23994813859462738, 0.23994813859462738, 0.0, 0.03320881351828575, 0.0, 0.1666666716337204, 0.0, 0.0001229371118824929, 0.07596548646688461, 0.09657292813062668, 0.0, 0.29620978236198425, 0.0, 0.019999999552965164, 0.0]"
54,1,0,-67.53360372781754,False,"[0.0, 0.016112737357616425, 1.0, 1.0, 0.20000000298023224, 0.0008912509656511247, 0.0, 0.1666666716337204, 0.0, 5.3342295858183064e-12, 0.23994813859462738, 0.23994813859462738, 0.0, 0.03320881351828575, 0.0, 0.1666666716337204, 0.0, 0.0001229371118824929, 0.07596548646688461, 0.09657292813062668, 0.0, 0.29620978236198425, 0.0, 0.019999999552965164, 0.0]","[0.0, 0.008508219383656979, 1.0, 1.0, 0.20000000298023224, 0.0002920451224781573, 0.0, 0.25, 0.0, 9.59342554818378e-20, 0.0, 0.0, 0.0, 0.010881864465773106, 0.0, 0.25, 0.0, 2.2109809642845146e-12, 0.2914449870586395, 0.2914449870586395, 0.0, 0.09706202149391174, 0.0, 0.10333333164453506, 0.0]"
55,1,0,-79.60513636668523,False,"[0.0, 0.008508219383656979, 1.0, 1.0, 0.20000000298023224, 0.0002920451224781573, 0.0, 0.25, 0.0, 9.59342554818378e-20, 0.0, 0.0, 0.0, 0.010881864465773106, 0.0, 0.25, 0.0, 2.2109809642845146e-12, 0.2914449870586395, 0.2914449870586395, 0.0, 0.09706202149391174, 0.0, 0.10333333164453506, 0.0]","[0.05000000074505806, 0.02288966253399849, 1.0, 1.0, 0.20000000298023224, 9.569734538672492e-05, 0.0, 0.3333333432674408, 0.0, 1.7253439554933164e-27, 0.0, 0.0, 0.0, 0.003565769176930189, 0.0, 0.3333333432674408, 0.0, 3.976372234346337e-20, 0.48457491397857666, 0.48457491397857666, 0.0, 0.03180528059601784, 0.0, 0.18666666746139526, 0.0]"
56,1,1,-73.61217754761377,False,"[0.05000000074505806, 0.02288966253399849, 1.0, 1.0, 0.20000000298023224, 9.569734538672492e-05, 0.0, 0.3333333432674408, 0.0, 1.7253439554933164e-27, 0.0, 0.0, 0.0, 0.003565769176930189, 0.0, 0.3333333432674408, 0.0, 3.976372234346337e-20, 0.48457491397857666, 0.48457491397857666, 0.0, 0.03180528059601784, 0.0, 0.18666666746139526, 0.0]","[0.0, 0.0004353170224931091, 1.0, 1.0, 0.20000000298023224, 3.1358104024548084e-05, 0.0, 0.018333332613110542, 0.0, 3.1029710345535643e-35, 0.0, 0.0, 0.0, 0.0011684312485158443, 0.0, 0.0833333358168602, 0.0, 7.151366439876087e-28, 0.0, 0.0, 0.0, 0.010421955026686192, 0.0, 0.0833333358168602, 1.0]"
57,1,1,-74.03435843185635,False,"[0.0, 0.0004353170224931091, 1.0, 1.0, 0.20000000298023224, 3.1358104024548084e-05, 0.0, 0.018333332613110542, 0.0, 3.1029710345535643e-35, 0.0, 0.0, 0.0, 0.0011684312485158443, 0.0, 0.0833333358168602, 0.0, 7.151366439876087e-28, 0.0, 0.0, 0.0, 0.010421955026686192, 0.0, 0.0833333358168602, 1.0]","[0.20000000298023224, 0.1707359254360199, 0.75742506980896, 1.0, 0.20000000298023224, 0.10001027584075928, 0.0, 0.10166666656732559, 0.0, 5.577167888012772e-43, 0.0, 0.0, 0.0, 0.0003828715707641095, 0.0, 0.1666666716337204, 0.0, 1.2861482315797158e-35, 0.0, 0.0, 0.0, 0.003415066283196211, 0.0, 0.1666666716337204, 1.0]"
58,1,1,-43.239711751625464,False,"[0.20000000298023224, 0.1707359254360199, 0.75742506980896, 1.0, 0.20000000298023224, 0.10001027584075928, 0.0, 0.10166666656732559, 0.0, 5.577167888012772e-43, 0.0, 0.0, 0.0, 0.0003828715707641095, 0.0, 0.1666666716337204, 0.0, 1.2861482315797158e-35, 0.0, 0.0, 0.0, 0.003415066283196211, 0.0, 0.1666666716337204, 1.0]","[0.0, 0.0002582854649517685, 1.0, 1.0, 0.15000000596046448, 0.5506913661956787, 0.0, 0.1850000023841858, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00012545935169328004, 0.0, 0.25, 0.0, 2.312142466135948e-43, 0.0, 0.0, 0.0, 0.001119048916734755, 0.0, 0.25, 1.0]"
59,1,1,-42.425448177163595,False,"[0.0, 0.0002582854649517685, 1.0, 1.0, 0.15000000596046448, 0.5506913661956787, 0.0, 0.1850000023841858, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00012545935169328004, 0.0, 0.25, 0.0, 2.312142466135948e-43, 0.0, 0.0, 0.0, 0.001119048916734755, 0.0, 0.25, 1.0]","[0.0, 0.014615580439567566, 0.6551034450531006, 1.0, 0.05000000074505806, 0.3084505498409271, 0.0, 0.2683333456516266, 0.0, 0.0, 0.0, 0.0, 0.0, 4.111052112421021e-05, 0.0, 0.01666666753590107, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0003666899283416569, 0.0, 0.3333333432674408, 1.0]"
60,1,0,-9.051448418617252,False,"[0.0, 0.014615580439567566, 0.6551034450531006, 1.0, 0.05000000074505806, 0.3084505498409271, 0.0, 0.2683333456516266, 0.0, 0.0, 0.0, 0.0, 0.0, 4.111052112421021e-05, 0.0, 0.01666666753590107, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0003666899283416569, 0.0, 0.3333333432674408, 1.0]","[0.05000000074505806, 0.05371852591633797, 0.25778818130493164, 0.629335880279541, 0.05000000074505806, 0.30843308568000793, 0.0, 0.0833333358168602, 0.0, 0.0, 0.0, 0.0, 0.0, 1.347109537164215e-05, 0.0, 0.10000000149011612, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001201569612021558, 0.0, 0.06666667014360428, 0.0]"
61,1,0,-25.49735137621563,False,"[0.05000000074505806, 0.05371852591633797, 0.25778818130493164, 0.629335880279541, 0.05000000074505806, 0.30843308568000793, 0.0, 0.0833333358168602, 0.0, 0.0, 0.0, 0.0, 0.0, 1.347109537164215e-05, 0.0, 0.10000000149011612, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001201569612021558, 0.0, 0.06666667014360428, 0.0]","[0.0, 0.023169804364442825, 0.9070252180099487, 1.0, 0.25, 0.142027348279953, 0.0, 0.1666666716337204, 0.0, 0.0, 0.0, 0.0, 0.0, 4.41420843344531e-06, 0.0, 0.18333333730697632, 0.0, 0.0, 0.0, 0.0, 0.0, 3.937303335987963e-05, 0.0, 0.15000000596046448, 0.0]"
